mol_name,Reference Energy,resff_Energy,scan,wb97m Energy,mol_base,wb97m_relative_energy,resff_relative_energy
UracilUracilBP100,-17.18,13726.915,1.0,-830.2552425,UracilUracilBP,0.0,0.544000000001688
UracilUracilBP105,-16.86,13727.475,1.05,-830.2548,UracilUracilBP,0.2776687499717809,1.1040000000011787
UracilUracilBP110,-16.17,13728.373,1.1,-830.2537395,UracilUracilBP,0.9431324999895878,2.0020000000004075
UracilUracilBP125,-13.15,13731.412,1.25,-830.2489816,UracilUracilBP,3.928714750043582,5.041000000001077
UracilUracilBP150,-8.35,13735.296,1.5,-830.2413533,UracilUracilBP,8.715473000018392,8.925000000001091
UracilUracilBP200,-3.33,13740.066,2.0,-830.2333969,UracilUracilBP,13.708114000037313,13.695000000001528
UracilUracilpipi090,-7.86,13733.937,0.9,-830.2416691,UracilUracilpipi,2.076899499981664,2.2399999999997817
UracilUracilpipi095,-9.5,13732.486,0.95,-830.2444326,UracilUracilpipi,0.34280325000872836,0.7890000000006694
UracilUracilpipi100,-9.82,13731.75,1.0,-830.2449789,UracilUracilpipi,0.0,0.052999999999883585
UracilUracilpipi105,-9.43,13731.697,1.05,-830.2443435,UracilUracilpipi,0.3987135000061244,0.0
UracilUracilpipi110,-8.69,13732.2705,1.1,-830.2431239,UracilUracilpipi,1.1640124999685213,0.573500000000422
UracilUracilpipi125,-6.07,13736.524,1.25,-830.2389718,UracilUracilpipi,3.769455250003375,4.826999999999316
UracilUracilpipi150,-3.1,13739.384,1.5,-830.2343427,UracilUracilpipi,6.6742155000101775,7.686999999999898
UracilUracilpipi200,-0.99,13740.945,2.0,-830.2308242,UracilUracilpipi,8.882074249966536,9.247999999999593
WaterMeNH2090,-6.49,2699.2825,0.9,-172.4098741,WaterMeNH2,0.40072150000196416,0.0
WaterMeNH2095,-6.87,2699.5212,0.95,-172.4104977,WaterMeNH2,0.00941249998868443,0.23870000000033542
WaterMeNH2100,-6.88,2699.7935,1.0,-172.4105127,WaterMeNH2,0.0,0.511000000000422
WaterMeNH2105,-6.65,2700.5115,1.05,-172.4101435,WaterMeNH2,0.23167299998749513,1.2290000000002692
WaterMeNH2110,-6.28,2701.2646,1.1,-172.4095476,WaterMeNH2,0.6056002499972237,1.9821000000001732
WaterMeNH2125,-4.92,2702.8218,1.25,-172.4072948,WaterMeNH2,2.019232250007917,3.5393000000003667
WaterMeNH2150,-2.98,2705.0435,1.5,-172.4040931,WaterMeNH2,4.028298999983235,5.761000000000422
WaterMeNH2200,-1.14,2705.7046,2.0,-172.4011125,WaterMeNH2,5.898625499990885,6.422100000000228
WaterMeOH090,-5.19,2293.3936,0.9,-192.2848637,WaterMeOH,0.4192955000034999,0.7421999999996842
WaterMeOH095,-5.55,2293.164,0.95,-192.2854767,WaterMeOH,0.03463799999735784,0.5126000000000204
WaterMeOH100,-5.57,2292.7634,1.0,-192.2855319,WaterMeOH,0.0,0.11199999999962529
WaterMeOH105,-5.38,2292.6514,1.05,-192.2852457,WaterMeOH,0.17959050000354182,0.0
WaterMeOH110,-5.08,2292.9734,1.1,-192.2847632,WaterMeOH,0.48235925000335556,0.32199999999966167
WaterMeOH125,-3.94,2293.6257,1.25,-192.2829554,WaterMeOH,1.6167537500004983,0.9742999999998574
WaterMeOH150,-2.39,2295.5159,1.5,-192.2804676,WaterMeOH,3.1778482499939855,2.86449999999968
WaterMeOH200,-0.95,2296.191,2.0,-192.278173,WaterMeOH,4.617709749989444,3.5395999999996093
WaterPeptide090,-7.63,5674.285,0.9,-325.1836441,WaterPeptide,0.47890800001914613,0.43249999999989086
WaterPeptide095,-8.06,5673.8525,0.95,-325.1843533,WaterPeptide,0.033884999982547015,0.0
WaterPeptide100,-8.08,5674.0093,1.0,-325.1844073,WaterPeptide,0.0,0.15679999999974825
WaterPeptide105,-7.84,5674.2275,1.05,-325.1840472,WaterPeptide,0.22596275000250898,0.375
WaterPeptide110,-7.46,5674.587,1.1,-325.1834397,WaterPeptide,0.6071689999953378,0.7345000000004802
WaterPeptide125,-5.99,5675.9087,1.25,-325.1810784,WaterPeptide,2.0888847500027623,2.05619999999999
WaterPeptide150,-3.83,5677.5537,1.5,-325.1775839,WaterPeptide,4.281683499983046,3.7012000000004264
WaterPeptide200,-1.44,5679.818,2.0,-325.1737049,WaterPeptide,6.715755999990506,5.965500000000247
WaterPyridine090,-6.39,5739.696,0.9,-324.9444591,WaterPyridine,0.4536824999959208,0.0
WaterPyridine095,-6.8,5739.9307,0.95,-324.945132,WaterPyridine,0.03143775003263727,0.23469999999997526
WaterPyridine100,-6.83,5740.381,1.0,-324.9451821,WaterPyridine,0.0,0.6850000000004002
WaterPyridine105,-6.62,5741.1406,1.05,-324.9448403,WaterPyridine,0.2144795000203885,1.4445999999998094
WaterPyridine110,-6.27,5741.876,1.1,-324.9442631,WaterPyridine,0.5766725000285078,2.180000000000291
WaterPyridine125,-4.93,5742.7583,1.25,-324.9420478,WaterPyridine,1.9667732500238344,3.062300000000505
WaterPyridine150,-3.01,5743.9854,1.5,-324.9388986,WaterPyridine,3.942896250024205,4.2893999999996595
WaterPyridine200,-1.19,5744.5576,2.0,-324.9359743,WaterPyridine,5.7778945000318345,4.86160000000018
WaterWater090,-4.57,610.3975,0.9,-152.9667311,WaterWater,0.34248950000619516,0.6511600000000044
WaterWater095,-4.88,609.9545,0.95,-152.9672509,WaterWater,0.016315000000759028,0.20816000000002077
WaterWater100,-4.89,609.74634,1.0,-152.9672769,WaterWater,0.0,0.0
WaterWater105,-4.72,609.9165,1.05,-152.9670046,WaterWater,0.17086825000296813,0.17016000000000986
WaterWater110,-4.45,610.17993,1.1,-152.9665673,WaterWater,0.4452739999978803,0.43358999999998105
WaterWater125,-3.46,610.83295,1.25,-152.9649673,WaterWater,1.4492739999986952,1.0866099999999506
WaterWater150,-2.11,612.2414,1.5,-152.9628146,WaterWater,2.800093249999918,2.4950599999999667
WaterWater200,-0.87,612.8978,2.0,-152.960832,WaterWater,4.0441747500008205,3.151459999999929
