mol_id,conf_id,scan,b3lyp_energy,mm_energy,b3lyp_relative_energy,mm_relative_energy
250,5,-105,-526980.1,-84.27,1.3399999999674037,4.338459999999998
250,6,-90,-526981,-83.07523,0.4399999999441206,5.533229999999989
250,7,-75,-526981.44,-83.48852,0,5.11994
250,8,-60,-526981.4,-84.43127,0.0399999999208375,4.177189999999996
250,9,-45,-526980.5,-84.32986,0.9399999999441206,4.278599999999997
250,10,-30,-526979.25,-83.92347,2.1899999999441206,4.684989999999999
250,11,-15,-526978.3,-83.70295,3.1399999998975545,4.9055099999999925
250,12,0,-526977.9,-84.09035,3.5399999999208376,4.518109999999993
250,13,15,-526978.3,-83.70091,3.1399999998975545,4.9075500000000005
250,14,30,-526979.25,-83.873055,2.1899999999441206,4.735405
250,15,45,-526980.5,-84.32811,0.9399999999441206,4.2803499999999985
250,16,60,-526981.4,-84.412964,0.0399999999208375,4.1954959999999915
250,17,75,-526981.44,-83.48888,0,5.119579999999999
250,18,90,-526981,-83.07526,0.4399999999441206,5.533199999999994
250,19,105,-526980.7,-83.48325,0.7399999999906868,5.125209999999996
250,20,120,-526980.3,-83.47232,1.1399999998975543,5.1361399999999975
250,21,135,-526979.7,-82.63049,1.7399999999906868,5.977969999999999
250,22,150,-526981,-88.60846,0.4399999999441206,0
250,23,165,-526978.56,-81.770035,2.8799999998882413,6.838425000000001
250,24,180,-526978.8,-86.20818,2.6399999998975545,2.400279999999995
251,1,-165,-624680.44,6.2674756,3.31000000005588,3.4603422
251,2,-150,-624681.25,5.4531293,2.5,2.6459958999999995
251,3,-135,-624681.8,4.4113545,1.9499999999534336,1.6042210999999997
251,4,-120,-624682.25,3.8536558,1.5,1.0465223999999997
251,5,-105,-624683.3,4.5428257,0.4499999999534338,1.7356922999999997
251,6,-90,-624683.75,3.8776605,0,1.0705271
251,7,-75,-624683.7,3.4813204,0.0500000000465661,0.6741869999999999
251,8,-60,-624682.8,3.1780005,0.949999999953434,0.3708670999999999
251,9,-45,-624681.25,2.8071334,2.5,0
251,10,-30,-624679.56,2.9573786,4.189999999944121,0.15024520000000008
251,11,-15,-624678.44,3.5831716,5.310000000055879,0.7760381999999999
251,12,0,-624678.06,3.720199,5.689999999944121,0.9130655999999999
251,13,15,-624678.44,3.5842128,5.310000000055879,0.7770793999999999
251,14,30,-624679.56,2.9596057,4.189999999944121,0.1524722999999999
251,15,45,-624681.25,2.8654008,2.5,0.05826740000000008
251,16,60,-624682.8,3.1211958,0.949999999953434,0.3140624000000001
251,17,75,-624683.7,3.479488,0.0500000000465661,0.6723545999999998
251,18,90,-624683.75,3.878925,0,1.0717916
251,19,105,-624683.3,4.540483,0.4499999999534338,1.7333496
251,20,120,-624682.25,3.8854973,1.5,1.0783638999999998
251,21,135,-624681.8,4.412671,1.9499999999534336,1.6055375999999995
251,22,150,-624681.25,5.447958,2.5,2.6408245999999997
251,23,165,-624680.44,6.268737,3.31000000005588,3.4616035999999997
251,24,180,-624679.8,6.5463457,3.949999999953434,3.7392122999999997
252,1,-165,-565402.5,23.072834,9.06000000005588,7.9606010000000005
252,2,-150,-565404.6,20.5794,6.960000000079162,5.467167
252,3,-135,-565406.8,19.101192,4.760000000009313,3.9889590000000013
252,4,-120,-565409.44,17.564272,2.1200000001117587,2.452038999999999
252,5,-105,-565411,16.074074,0.5600000000558794,0.9618409999999997
252,6,-90,-565411.56,15.358033,0,0.2458000000000009
252,7,-75,-565411.3,15.112233,0.2600000000093132,0
252,8,-60,-565410.25,15.673765,1.3100000000558794,0.5615319999999997
252,9,-45,-565409.25,16.269857,2.31000000005588,1.1576239999999984
252,10,-30,-565408.25,16.79306,3.31000000005588,1.6808270000000007
252,11,-15,-565407.44,17.263596,4.120000000111759,2.151363
252,12,0,-565406.9,16.679106,4.660000000032596,1.566873000000001
252,13,15,-565407.44,17.228588,4.120000000111759,2.1163549999999987
252,14,30,-565408.25,16.795685,3.31000000005588,1.683451999999999
252,15,45,-565409.25,16.267742,2.31000000005588,1.1555089999999986
252,16,60,-565410.25,15.677618,1.3100000000558794,0.5653850000000009
252,17,75,-565411.3,15.113197,0.2600000000093132,0.0009639999999997428
252,18,90,-565411.56,15.358031,0,0.24579800000000063
252,19,105,-565411,16.077562,0.5600000000558794,0.9653290000000005
252,20,120,-565409.44,17.571268,2.1200000001117587,2.459035
252,21,135,-565406.8,19.10527,4.760000000009313,3.993037000000001
252,22,150,-565404.6,20.583529,6.960000000079162,5.471295999999999
252,23,165,-565402.5,23.07283,9.06000000005588,7.960597
252,24,180,-565401.7,23.984179,9.860000000102444,8.871946000000001
253,1,-165,-356413.16,3.9388816,0.120000000053551,0.42539970000000027
253,2,-150,-356411.94,3.8458169,1.3400000000256114,0.33233500000000005
253,3,-135,-356409.8,4.290288,3.480000000039581,0.7768061000000004
253,4,-120,-356407.1,5.4326687,6.180000000051223,1.9191867999999999
253,5,-105,-356404.2,6.9597573,9.080000000016298,3.4462753999999998
253,6,-90,-356401.84,8.251981,11.440000000002328,4.7384991
253,7,-75,-356401.22,8.768633,12.06000000005588,5.255151099999999
253,8,-60,-356401.94,9.780043,11.340000000025611,6.266561099999999
253,9,-45,-356402.56,11.401768,10.720000000030268,7.8882861
253,10,-30,-356402.5,13.920944,10.78000000002794,10.4074621
253,11,-15,-356401.5,17.745914,11.78000000002794,14.232432099999999
253,12,0,-356399.78,22.66887,13.5,19.1553881
253,13,15,-356401.5,17.747269,11.78000000002794,14.233787099999999
253,14,30,-356402.5,13.92094,10.78000000002794,10.4074581
253,15,45,-356402.56,11.401777,10.720000000030268,7.888295099999999
253,16,60,-356401.94,9.779718,11.340000000025611,6.2662361
253,17,75,-356401.22,8.768422,12.06000000005588,5.254940099999999
253,18,90,-356401.84,8.246554,11.440000000002328,4.733072099999999
253,19,105,-356404.2,6.944896,9.080000000016298,3.4314141
253,20,120,-356407.1,5.425918,6.180000000051223,1.9124361000000003
253,21,135,-356409.8,4.2952003,3.480000000039581,0.7817184000000004
253,22,150,-356411.94,3.8440263,1.3400000000256114,0.33054439999999996
253,23,165,-356413.16,3.9286158,0.120000000053551,0.4151339000000003
253,24,180,-356413.28,3.5134819,0,0
254,1,-165,-665825.4,49.221813,0.0399999999208375,1.0713689999999971
254,2,-150,-665824.9,48.437725,0.5399999999208376,0.2872810000000001
254,3,-135,-665823.94,48.28473,1.5,0.13428600000000301
254,4,-120,-665822.6,48.81547,2.839999999967404,0.6650259999999975
254,5,-105,-665821.4,49.717995,4.039999999920838,1.5675510000000017
254,6,-90,-665820.8,50.091038,4.6399999998975545,1.9405939999999973
254,7,-75,-665821.44,49.669094,4,1.518650000000001
254,8,-60,-665822.7,48.716923,2.7399999999906868,0.5664790000000011
254,9,-45,-665824,48.150444,1.4399999999441206,0
254,10,-30,-665824.94,48.40249,0.5,0.252046
254,11,-15,-665825.4,49.23001,0.0399999999208375,1.0795659999999998
254,12,0,-665825.44,49.705887,0,1.5554429999999968
254,13,15,-665825.4,49.22449,0.0399999999208375,1.0740460000000027
254,14,30,-665824.94,48.41267,0.5,0.2622259999999983
254,15,45,-665824,48.15133,1.4399999999441206,0.0008860000000012747
254,16,60,-665822.7,48.71852,2.7399999999906868,0.5680759999999978
254,17,75,-665821.44,49.669094,4,1.518650000000001
254,18,90,-665820.8,50.108932,4.6399999998975545,1.9584880000000027
254,19,105,-665821.4,49.717995,4.039999999920838,1.5675510000000017
254,20,120,-665822.6,48.81547,2.839999999967404,0.6650259999999975
254,21,135,-665823.94,48.285656,1.5,0.13521200000000277
254,22,150,-665824.9,48.43773,0.5399999999208376,0.2872860000000017
254,23,165,-665825.4,49.221813,0.0399999999208375,1.0713689999999971
254,24,180,-665825.44,49.710037,0,1.5595929999999996
255,1,-165,-443943.7,-13.8197975,0.0999999999767169,0.5107754999999994
255,2,-150,-443943.8,-12.679118,0,1.6514549999999986
255,3,-135,-443943.75,-11.247017,0.0499999999883584,3.0835559999999997
255,4,-120,-443943.12,-10.005545,0.6799999999930151,4.325028
255,5,-105,-443943.56,-10.642312,0.2399999999906867,3.688260999999999
255,6,-90,-443943.75,-11.730243,0.0499999999883584,2.6003299999999996
255,7,-75,-443943.1,-11.914469,0.7000000000116415,2.416103999999999
255,8,-60,-443942.16,-10.782578,1.6400000000139698,3.5479949999999985
255,9,-45,-443940.3,-8.283581,3.5,6.0469919999999995
255,10,-30,-443938.1,-4.922964,5.7000000000116415,9.407608999999999
255,11,-15,-443936.16,-1.741146,7.64000000001397,12.589426999999999
255,12,0,-443934.72,0.45130908,9.080000000016298,14.781882079999999
255,13,15,-443936.16,-1.7407156,7.64000000001397,12.5898574
255,14,30,-443938.1,-4.915867,5.7000000000116415,9.414705999999999
255,15,45,-443940.3,-8.297068,3.5,6.033505
255,16,60,-443942.2,-10.697927,1.599999999976717,3.6326459999999994
255,17,75,-443943.1,-11.863967,0.7000000000116415,2.4666059999999987
255,18,90,-443943.72,-11.739981,0.0800000000162981,2.590591999999999
255,19,105,-443943.56,-10.642202,0.2399999999906867,3.688371
255,20,120,-443943.12,-9.983838,0.6799999999930151,4.346734999999999
255,21,135,-443943.75,-11.245244,0.0499999999883584,3.0853289999999998
255,22,150,-443943.8,-12.678914,0,1.6516589999999987
255,23,165,-443943.7,-13.820513,0.0999999999767169,0.5100599999999993
255,24,180,-443943.34,-14.330573,0.4599999999627471,0
256,1,-165,-463101.8,97.556854,2.040000000037253,6.1321180000000055
256,2,-150,-463101.88,95.64252,1.9600000000209548,4.217784000000009
256,3,-135,-463101.38,94.38506,2.4600000000209548,2.960324
256,4,-120,-463100.56,93.65308,3.28000000002794,2.228344000000007
256,5,-105,-463099.94,93.08072,3.900000000023283,1.6559840000000037
256,6,-90,-463100.2,92.51824,3.64000000001397,1.09350400000001
256,7,-75,-463101.16,91.74754,2.6800000000512227,0.322804000000005
256,8,-60,-463102.44,91.4266,1.400000000023283,0.0018639999999976453
256,9,-45,-463103.4,91.92957,0.4400000000023283,0.5048340000000024
256,10,-30,-463103.84,92.86553,0,1.440794000000011
256,11,-15,-463103.62,94.02505,0.2200000000302679,2.6003139999999973
256,12,0,-463102.84,95.14924,1,3.7245040000000103
256,13,15,-463103.62,94.03574,0.2200000000302679,2.6110040000000083
256,14,30,-463103.84,92.86553,0,1.440794000000011
256,15,45,-463103.4,91.95129,0.4400000000023283,0.5265540000000044
256,16,60,-463102.44,91.424736,1.400000000023283,0
256,17,75,-463101.16,91.74589,2.6800000000512227,0.32115400000000704
256,18,90,-463100.2,92.50707,3.64000000001397,1.082334000000003
256,19,105,-463099.94,93.07792,3.900000000023283,1.6531840000000102
256,20,120,-463100.56,93.65742,3.28000000002794,2.232684000000006
256,21,135,-463101.38,94.38824,2.4600000000209548,2.9635040000000004
256,22,150,-463101.88,95.64252,1.9600000000209548,4.217784000000009
256,23,165,-463101.8,97.57217,2.040000000037253,6.147434000000004
256,24,180,-463101.25,100.48896,2.590000000025612,9.06422400000001
257,1,-165,-489995.53,-19.111889,0.7699999999604188,1.0495679999999972
257,2,-150,-489995.94,-19.526335,0.3599999999860301,0.6351219999999991
257,3,-135,-489996.16,-19.88126,0.1400000000139698,0.2801969999999976
257,4,-120,-489996.3,-20.161457,0,0
257,5,-105,-489996.2,-20.13373,0.0999999999767169,0.027726999999998725
257,6,-90,-489995.62,-19.93365,0.6799999999930151,0.22780699999999854
257,7,-75,-489996.2,-20.13258,0.0999999999767169,0.02887699999999782
257,8,-60,-489996.3,-20.147451,0,0.014005999999998409
257,9,-45,-489996.12,-19.857883,0.179999999993015,0.30357399999999757
257,10,-30,-489995.88,-19.498562,0.4199999999837018,0.6628949999999989
257,11,-15,-489995.5,-19.098555,0.7999999999883585,1.0629019999999976
257,12,0,-489995.03,-18.811098,1.2699999999604188,1.3503589999999974
257,13,15,-489995.5,-19.098557,0.7999999999883585,1.062899999999999
257,14,30,-489995.88,-19.4929,0.4199999999837018,0.6685569999999998
257,15,45,-489996.12,-19.856176,0.179999999993015,0.30528099999999725
257,16,60,-489996.3,-20.149769,0,0.011687999999999477
257,17,75,-489996.2,-20.132578,0.0999999999767169,0.028878999999999877
257,18,90,-489995.62,-19.933653,0.6799999999930151,0.227803999999999
257,19,105,-489996.2,-20.142977,0.0999999999767169,0.018480000000000274
257,20,120,-489996.3,-20.160324,0,0.0011329999999993845
257,21,135,-489996.16,-19.882399,0.1400000000139698,0.27905799999999914
257,22,150,-489995.94,-19.526962,0.3599999999860301,0.6344949999999976
257,23,165,-489995.53,-19.111893,0.7699999999604188,1.0495640000000002
257,24,180,-489995.03,-18.808714,1.2699999999604188,1.3527430000000003
258,1,-165,-311611.94,20.278635,0.9000000000232831,4.519691000000002
258,2,-150,-311612.78,17.461782,0.0599999999976716,1.7028379999999999
258,3,-135,-311612.84,16.078375,0,0.3194310000000016
258,4,-120,-311612.25,15.80691,0.5900000000256114,0.04796600000000062
258,5,-105,-311611.5,16.045593,1.3400000000256114,0.2866490000000006
258,6,-90,-311611.16,16.206854,1.6800000000512227,0.44791000000000025
258,7,-75,-311611.47,15.989584,1.370000000053551,0.23064000000000107
258,8,-60,-311612.22,15.76049,0.620000000053551,0.0015460000000011576
258,9,-45,-311612.8,16.026955,0.0400000000372529,0.26801100000000133
258,10,-30,-311612.8,17.247452,0.0400000000372529,1.4885079999999995
258,11,-15,-311612.03,19.822947,0.8099999999976717,4.064003
258,12,0,-311611.28,22.676868,1.5599999999976717,6.917923999999999
258,13,15,-311612.03,19.819374,0.8099999999976717,4.06043
258,14,30,-311612.8,17.251966,0.0400000000372529,1.4930219999999998
258,15,45,-311612.8,16.03389,0.0400000000372529,0.2749459999999999
258,16,60,-311612.22,15.758944,0.620000000053551,0
258,17,75,-311611.47,15.986459,1.370000000053551,0.22751500000000036
258,18,90,-311611.16,16.208277,1.6800000000512227,0.4493329999999993
258,19,105,-311611.5,16.04767,1.3400000000256114,0.2887260000000005
258,20,120,-311612.25,15.808651,0.5900000000256114,0.049706999999999724
258,21,135,-311612.84,16.078375,0,0.3194310000000016
258,22,150,-311612.78,17.46136,0.0599999999976716,1.7024159999999995
258,23,165,-311611.94,20.278635,0.9000000000232831,4.519691000000002
258,24,180,-311611.28,22.671501,1.5599999999976717,6.912557
259,1,-165,-524576.4,54.31953,3.099999999976717,7.447760000000002
259,2,-150,-524578.6,49.43252,0.9000000000232831,2.5607499999999987
259,3,-135,-524579.5,47.6089,0,0.7371300000000005
259,4,-120,-524579.4,47.24111,0.0999999999767169,0.3693400000000011
259,5,-105,-524578.7,47.647663,0.8000000000465661,0.7758930000000035
259,6,-90,-524577.6,46.87177,1.900000000023283,0
259,7,-75,-524578.7,47.6331,0.8000000000465661,0.761330000000001
259,8,-60,-524579.3,47.28642,0.1999999999534338,0.41465000000000174
259,9,-45,-524579.5,47.57303,0,0.7012600000000049
259,10,-30,-524578.75,49.1494,0.75,2.277630000000002
259,11,-15,-524576.8,52.967503,2.699999999953434,6.095733000000003
259,12,0,-524573.8,60.522858,5.699999999953434,13.651088000000001
259,13,15,-524576.8,52.91027,2.699999999953434,6.038499999999999
259,14,30,-524578.75,49.1494,0.75,2.277630000000002
259,15,45,-524579.5,47.535435,0,0.6636650000000017
259,16,60,-524579.3,47.286427,0.1999999999534338,0.4146570000000054
259,17,75,-524578.7,47.633106,0.8000000000465661,0.761336
259,18,90,-524577.6,46.87177,1.900000000023283,0
259,19,105,-524578.7,47.648052,0.8000000000465661,0.7762820000000019
259,20,120,-524579.4,47.27103,0.0999999999767169,0.3992600000000053
259,21,135,-524579.5,47.608276,0,0.7365059999999986
259,22,150,-524578.6,49.430714,0.9000000000232831,2.558944000000004
259,23,165,-524576.4,54.251747,3.099999999976717,7.379977000000004
259,24,180,-524573,64.77162,6.5,17.89985
260,1,-165,-315406.28,15.838878,4.019999999960419,6.934524
260,2,-150,-315408.94,11.282066,1.3599999999860302,2.3777120000000007
260,3,-135,-315410.2,9.329691,0.0999999999767169,0.42533700000000074
260,4,-120,-315410.3,8.904354,0,0
260,5,-105,-315409.97,9.187825,0.3300000000162981,0.2834710000000005
260,6,-90,-315409.78,9.397116,0.5199999999604188,0.4927620000000008
260,7,-75,-315410,9.171108,0.2999999999883584,0.2667540000000006
260,8,-60,-315410.3,8.907265,0,0.002911000000000996
260,9,-45,-315410.1,9.518843,0.2000000000116415,0.6144890000000007
260,10,-30,-315408.66,11.844099,1.6400000000139698,2.9397450000000003
260,11,-15,-315405.97,16.638311,4.330000000016298,7.733957000000002
260,12,0,-315403.4,25.534485,6.899999999965075,16.630131
260,13,15,-315405.97,16.63489,4.330000000016298,7.730535999999999
260,14,30,-315408.66,11.843895,1.6400000000139698,2.939541
260,15,45,-315410.1,9.518843,0.2000000000116415,0.6144890000000007
260,16,60,-315410.3,8.9073,0,0.002945999999999671
260,17,75,-315410,9.171108,0.2999999999883584,0.2667540000000006
260,18,90,-315409.78,9.397117,0.5199999999604188,0.49276300000000006
260,19,105,-315409.97,9.187825,0.3300000000162981,0.2834710000000005
260,20,120,-315410.3,8.904426,0,7.200000000118223e-05
260,21,135,-315410.2,9.32969,0.0999999999767169,0.4253359999999997
260,22,150,-315408.94,11.279637,1.3599999999860302,2.3752829999999996
260,23,165,-315406.28,15.848012,4.019999999960419,6.943658000000001
260,24,180,-315403.4,25.539165,6.899999999965075,16.634811
261,1,-165,-464520.9,-41.187386,1.9400000000023283,4.537294000000003
261,2,-150,-464520.5,-42.28103,2.340000000025612,3.443649999999998
261,3,-135,-464519.34,-42.67473,3.5,3.0499500000000026
261,4,-120,-464518.03,-42.742783,4.809999999997672,2.9818969999999965
261,5,-105,-464517.03,-42.476437,5.809999999997672,3.248243000000002
261,6,-90,-464516.56,-42.125694,6.28000000002794,3.5989859999999965
261,7,-75,-464516.94,-42.89622,5.900000000023283,2.8284599999999998
261,8,-60,-464519.03,-44.400658,3.809999999997672,1.3240219999999994
261,9,-45,-464520.94,-45.386993,1.900000000023283,0.3376870000000025
261,10,-30,-464522.22,-45.72456,0.620000000053551,0.0001200000000025625
261,11,-15,-464522.84,-45.628517,0,0.09616299999999711
261,12,0,-464522.78,-45.33118,0.0599999999976716,0.39349999999999596
261,13,15,-464522.84,-45.62403,0,0.10065000000000168
261,14,30,-464522.22,-45.72468,0.620000000053551,0
261,15,45,-464520.94,-45.39885,1.900000000023283,0.3258299999999963
261,16,60,-464519.03,-44.399986,3.809999999997672,1.324694000000001
261,17,75,-464516.94,-42.89622,5.900000000023283,2.8284599999999998
261,18,90,-464516.56,-42.125927,6.28000000002794,3.598753000000002
261,19,105,-464517.03,-42.473152,5.809999999997672,3.2515280000000004
261,20,120,-464518.03,-42.742897,4.809999999997672,2.981783
261,21,135,-464519.34,-42.675182,3.5,3.049498
261,22,150,-464520.5,-42.28032,2.340000000025612,3.444359999999996
261,23,165,-464520.9,-41.188904,1.9400000000023283,4.5357759999999985
261,24,180,-464520.62,-39.68288,2.220000000030268,6.041800000000002
262,1,-165,-720323.8,30.138561,3.899999999906868,4.201006
262,2,-150,-720326.2,27.615417,1.5,1.677862000000001
262,3,-135,-720327.4,26.36521,0.2999999999301508,0.42765500000000145
262,4,-120,-720327.7,26.047155,0,0.10960000000000036
262,5,-105,-720327.44,26.237638,0.2600000000093132,0.30008300000000077
262,6,-90,-720326.8,26.928179,0.8999999999068677,0.9906240000000004
262,7,-75,-720327.56,25.983938,0.1399999998975545,0.04638299999999873
262,8,-60,-720327.7,25.93897,0,0.0014150000000014984
262,9,-45,-720326.8,27.284554,0.8999999999068677,1.3469990000000003
262,10,-30,-720324.9,30.211956,2.799999999930151,4.274401000000001
262,11,-15,-720321.9,34.4783,5.799999999930151,8.540744999999998
262,12,0,-720318,40.07271,9.699999999953434,14.135155000000001
262,13,15,-720321.9,34.517254,5.799999999930151,8.579699000000002
262,14,30,-720324.9,30.166344,2.799999999930151,4.228788999999999
262,15,45,-720326.8,27.284605,0.8999999999068677,1.3470499999999994
262,16,60,-720327.7,25.937555,0,0
262,17,75,-720327.56,25.984472,0.1399999998975545,0.04691700000000054
262,18,90,-720326.8,26.930565,0.8999999999068677,0.9930100000000017
262,19,105,-720327.44,26.242504,0.2600000000093132,0.3049490000000006
262,20,120,-720327.7,26.034908,0,0.0973530000000018
262,21,135,-720327.4,26.364113,0.2999999999301508,0.426558
262,22,150,-720326.2,27.617025,1.5,1.679470000000002
262,23,165,-720323.8,30.143347,3.899999999906868,4.205791999999999
262,24,180,-720320.25,34.051815,7.449999999953434,8.114259999999998
263,1,-165,-452802.06,59.865345,4.239999999990687,5.380054999999999
263,2,-150,-452802.03,59.46387,4.269999999960419,4.978580000000001
263,3,-135,-452801.94,59.056267,4.35999999998603,4.570976999999999
263,4,-120,-452802.1,58.8795,4.2000000000116415,4.394210000000001
263,5,-105,-452802.9,58.249546,3.3999999999650754,3.764256000000003
263,6,-90,-452803.78,57.336143,2.519999999960419,2.8508530000000007
263,7,-75,-452804.4,56.644115,1.8999999999650756,2.158825
263,8,-60,-452806.3,55.59614,0,1.1108499999999992
263,9,-45,-452805.72,54.886757,0.5800000000162981,0.4014670000000038
263,10,-30,-452804.9,54.48529,1.3999999999650754,0
263,11,-15,-452803.97,54.584488,2.330000000016298,0.09919800000000123
263,12,0,-452803.3,54.829372,3,0.3440820000000002
263,13,15,-452803.97,54.592613,2.330000000016298,0.10732300000000095
263,14,30,-452804.9,54.492302,1.3999999999650754,0.007012000000003127
263,15,45,-452805.72,54.894638,0.5800000000162981,0.4093480000000014
263,16,60,-452806.3,55.609272,0,1.123981999999998
263,17,75,-452804.4,56.651012,1.8999999999650756,2.1657220000000024
263,18,90,-452803.78,57.330555,2.519999999960419,2.8452649999999977
263,19,105,-452802.9,58.252773,3.3999999999650754,3.7674829999999986
263,20,120,-452802.1,58.8795,4.2000000000116415,4.394210000000001
263,21,135,-452801.94,59.064625,4.35999999998603,4.579335
263,22,150,-452802.03,59.462673,4.269999999960419,4.977383000000003
263,23,165,-452802.06,59.86048,4.239999999990687,5.3751900000000035
263,24,180,-452802.03,60.14244,4.269999999960419,5.6571500000000015
264,1,-165,-516287.06,-34.751667,0.1599999999743886,0.07550300000000476
264,2,-150,-516286.5,-34.197975,0.7199999999720603,0.6291950000000028
264,3,-135,-516285.66,-32.85806,1.5599999999976717,1.9691100000000006
264,4,-120,-516284.78,-30.852055,2.4399999999441206,3.9751150000000024
264,5,-105,-516283.94,-28.58618,3.279999999969732,6.240990000000004
264,6,-90,-516283.3,-26.598885,3.919999999983702,8.228285000000003
264,7,-75,-516282.72,-25.206392,4.5,9.620778000000001
264,8,-60,-516283.06,-25.111132,4.159999999974389,9.716038000000001
264,9,-45,-516282.88,-25.704092,4.339999999967404,9.123078000000003
264,10,-30,-516282.34,-26.07998,4.879999999946449,8.747190000000003
264,11,-15,-516281.72,-26.099222,5.5,8.727948000000001
264,12,0,-516281.3,-25.98821,5.919999999983702,8.838960000000004
264,13,15,-516281.72,-26.099174,5.5,8.727996000000001
264,14,30,-516282.34,-26.051786,4.879999999946449,8.775384000000003
264,15,45,-516282.88,-25.704096,4.339999999967404,9.123074000000003
264,16,60,-516283.06,-25.079823,4.159999999974389,9.747347000000001
264,17,75,-516282.72,-25.188944,4.5,9.638226000000003
264,18,90,-516283.3,-26.592598,3.919999999983702,8.234572000000004
264,19,105,-516283.94,-28.570415,3.279999999969732,6.256755000000002
264,20,120,-516284.78,-30.86256,2.4399999999441206,3.964610000000004
264,21,135,-516285.66,-32.971687,1.5599999999976717,1.8554829999999995
264,22,150,-516286.5,-34.203026,0.7199999999720603,0.6241440000000011
264,23,165,-516287.06,-34.751694,0.1599999999743886,0.07547600000000187
264,24,180,-516287.22,-34.82717,0,0
265,1,-165,-334148.53,1.7537168,0.2699999999604188,0.215905
265,2,-150,-334147.7,2.4293606,1.099999999976717,0.8915487999999998
265,3,-135,-334146.3,3.5599222,2.5,2.0221104
265,4,-120,-334144.62,4.9809246,4.179999999993015,3.4431127999999998
265,5,-105,-334143.03,6.3079658,5.769999999960419,4.770154
265,6,-90,-334142.34,6.9320927,6.459999999962747,5.3942809
265,7,-75,-334143,6.342167,5.799999999988359,4.8043552
265,8,-60,-334144.53,4.9906006,4.269999999960419,3.4527887999999995
265,9,-45,-334146.22,3.5564313,2.580000000016298,2.0186195
265,10,-30,-334147.62,2.4177394,1.179999999993015,0.8799275999999998
265,11,-15,-334148.5,1.7441332,0.2999999999883584,0.2063214
265,12,0,-334148.8,1.5378883,0,7.650000000003487e-05
265,13,15,-334148.5,1.7441332,0.2999999999883584,0.2063214
265,14,30,-334147.62,2.4177384,1.179999999993015,0.8799266000000001
265,15,45,-334146.22,3.5564322,2.580000000016298,2.0186204
265,16,60,-334144.53,4.9868445,4.269999999960419,3.4490327
265,17,75,-334143,6.3421674,5.799999999988359,4.8043556
265,18,90,-334142.34,6.9320917,6.459999999962747,5.3942799
265,19,105,-334143.03,6.307792,5.769999999960419,4.7699802
265,20,120,-334144.62,4.9809275,4.179999999993015,3.4431157
265,21,135,-334146.3,3.5556216,2.5,2.0178097999999998
265,22,150,-334147.7,2.4293587,1.099999999976717,0.8915468999999998
265,23,165,-334148.53,1.7537141,0.2699999999604188,0.2159023
265,24,180,-334148.8,1.5378118,0,0
266,1,-165,-420629.1,-3.9473197,0.6000000000349246,1.9607446999999998
266,2,-150,-420628.2,-1.2211537,1.5,4.6869107
266,3,-135,-420627.34,-1.279447,2.35999999998603,4.6286173999999995
266,4,-120,-420627.3,-0.3891999,2.400000000023283,5.518864499999999
266,5,-105,-420628.22,-2.2860632,1.4800000000395812,3.6220011999999997
266,6,-90,-420629.22,-5.064432,0.4800000000395812,0.8436323999999997
266,7,-75,-420629.7,-5.803684,0,0.10438040000000015
266,8,-60,-420629.16,-5.9080644,0.5400000000372529,0
266,9,-45,-420627.75,-4.935108,1.9500000000116413,0.9729564000000002
266,10,-30,-420626.03,-2.88504,3.669999999983702,3.0230243999999997
266,11,-15,-420624.56,-0.61005604,5.14000000001397,5.29800836
266,12,0,-420623.78,0.9001164,5.919999999983702,6.8081808
266,13,15,-420624.56,-0.60909605,5.14000000001397,5.29896835
266,14,30,-420626.03,-2.975974,3.669999999983702,2.9320904
266,15,45,-420627.75,-4.9030137,1.9500000000116413,1.0050507
266,16,60,-420629.16,-5.8977485,0.5400000000372529,0.010315900000000156
266,17,75,-420629.7,-5.798515,0,0.10954939999999969
266,18,90,-420629.22,-4.9344225,0.4800000000395812,0.9736418999999996
266,19,105,-420628.22,-2.30608,1.4800000000395812,3.6019843999999996
266,20,120,-420627.3,-0.3812242,2.400000000023283,5.5268402
266,21,135,-420627.16,-1.5959836,2.540000000037253,4.3120807999999995
266,22,150,-420628.22,-3.0217736,1.4800000000395812,2.8862908
266,23,165,-420629.1,-3.9443939,0.6000000000349246,1.9636704999999997
266,24,180,-420629.38,-4.2563367,0.3200000000069849,1.6517276999999995
267,1,-165,-341196.12,-184.03275,0,0.5510199999999941
267,2,-150,-341195.56,-184.50005,0.5599999999976717,0.08371999999999957
267,3,-135,-341193.47,-183.87505,2.650000000023283,0.7087199999999996
267,4,-120,-341190.03,-182.54677,6.089999999967404,2.0369999999999777
267,5,-105,-341186.97,-178.32526,9.150000000023285,6.258510000000001
267,6,-90,-341183.88,-175.33835,12.239999999990689,9.245419999999996
267,7,-75,-341186.8,-180.84222,9.320000000006983,3.7415499999999895
267,8,-60,-341191.2,-182.56137,4.919999999983702,2.022399999999976
267,9,-45,-341194.22,-184.18484,1.900000000023283,0.3989299999999787
267,10,-30,-341195.84,-184.56985,0.279999999969732,0.013919999999984611
267,11,-15,-341196.06,-183.7934,0.0599999999976716,0.7903699999999958
267,12,0,-341195.4,-182.0985,0.7199999999720603,2.4852699999999857
267,13,15,-341196.06,-183.79039,0.0599999999976716,0.7933799999999849
