mol_id,conf_id,scan,b3lyp_energy,mm_energy,b3lyp_relative_energy,mm_relative_energy
287,14,30,-498305,8637.104,7.599999999976717,5.886718800000001
287,15,45,-498304.75,8637.298,7.849999999976717,6.0810547
287,16,60,-498304.16,8637.092,8.440000000002328,5.875
287,17,75,-498303.66,8636.891,8.940000000002328,5.6738281
287,18,90,-498303.84,8636.879,8.759999999951106,5.6621094
287,19,105,-498305.03,8636.141,7.569999999948777,4.92382814
287,20,120,-498306.88,8635,5.71999999997206,3.7832031400000004
287,21,135,-498308.94,8633.885,3.6599999999743886,2.6679688
287,22,150,-498310.8,8632.726,1.7999999999883585,1.5087891
287,23,165,-498312.12,8631.661,0.4799999999813735,0.4443359
287,24,180,-498312.6,8631.217,0,0
288,1,-165,-358815.16,12863.148,1.6800000000512227,2.7451172
288,2,-150,-358815.1,12863.248,1.7400000000488944,2.8447265
288,3,-135,-358815.25,12863.038,1.5900000000256114,2.6347655999999997
288,4,-120,-358815.62,12862.07,1.220000000030268,1.66699216
288,5,-105,-358816.06,12861.026,0.7800000000279397,0.6230468499999999
288,6,-90,-358816.53,12860.444,0.3099999999976717,0.04101559999999993
288,7,-75,-358816.84,12860.405,0,0.00195309999999993
288,8,-60,-358816.75,12860.581,0.0900000000256113,0.17773439999999985
288,9,-45,-358816.28,12860.748,0.5599999999976717,0.3447265399999999
288,10,-30,-358815.6,12861.015,1.2400000000488944,0.6113280999999999
288,11,-15,-358814.9,12861.42,1.9400000000023283,1.01660154
288,12,0,-358814.62,12861.632,2.220000000030268,1.2285156
288,13,15,-358814.9,12861.422,1.9400000000023283,1.01855466
288,14,30,-358815.6,12861.022,1.2400000000488944,0.6191405999999999
288,15,45,-358816.3,12860.717,0.5400000000372529,0.3134765399999999
288,16,60,-358816.75,12860.592,0.0900000000256113,0.18847649999999994
288,17,75,-358816.84,12860.403,0,0
288,18,90,-358816.53,12860.444,0.3099999999976717,0.04101559999999993
288,19,105,-358816.06,12861.026,0.7800000000279397,0.6230468499999999
288,20,120,-358815.62,12862.07,1.220000000030268,1.66699216
288,21,135,-358815.25,12863.039,1.5900000000256114,2.6357422
288,22,150,-358815.1,12863.262,1.7400000000488944,2.8583984
288,23,165,-358815.16,12863.147,1.6800000000512227,2.7441405999999997
288,24,180,-358815.2,12862.864,1.6400000000139698,2.4609375
289,1,-165,-366475,12628.926,1.7199999999720603,0.79394531
289,2,-150,-366475.6,12628.375,1.1199999999953434,0.24316405000000002
289,3,-135,-366476.06,12628.134,0.6599999999743886,0.001953149999999959
289,4,-120,-366476.4,12628.172,0.3199999999487772,0.040039049999999965
289,5,-105,-366476.66,12628.197,0.0599999999976716,0.06542968999999998
289,6,-90,-366476.72,12628.2295,0,0.09765625
289,7,-75,-366476.56,12628.389,0.1599999999743886,0.25683595
289,8,-60,-366476.3,12628.659,0.4199999999837018,0.52734375
289,9,-45,-366475.88,12628.983,0.8399999999674037,0.8515625
289,10,-30,-366475.38,12629.37,1.3399999999674037,1.23828125
289,11,-15,-366474.84,12629.797,1.879999999946449,1.66503905
289,12,0,-366474.4,12630.057,2.3199999999487773,1.92480465
289,13,15,-366474.84,12629.797,1.879999999946449,1.66503905
289,14,30,-366475.38,12629.372,1.3399999999674037,1.2402343500000002
289,15,45,-366475.88,12628.986,0.8399999999674037,0.85449219
289,16,60,-366476.3,12628.657,0.4199999999837018,0.525390625
289,17,75,-366476.56,12628.389,0.1599999999743886,0.25683595
289,18,90,-366476.72,12628.228,0,0.09570314999999996
289,19,105,-366476.66,12628.197,0.0599999999976716,0.06542968999999998
289,20,120,-366476.4,12628.171,0.3199999999487772,0.0390625
289,21,135,-366476.06,12628.132,0.6599999999743886,0
289,22,150,-366475.6,12628.381,1.1199999999953434,0.24902344999999998
289,23,165,-366475,12628.923,1.7199999999720603,0.79101563
289,24,180,-366474.3,12629.337,2.419999999983702,1.2050781499999998
290,1,-165,-559491.4,13909.935,0.6600000000325963,0.2373046000000003
290,2,-150,-559491.5,13910.15,0.5600000000558794,0.453125
290,3,-135,-559491.6,13910.39,0.4600000000791624,0.6923828000000003
290,4,-120,-559491.8,13910.257,0.2600000000093132,0.5595703000000003
290,5,-105,-559492.06,13909.714,0,0.016601599999999994
290,6,-90,-559491.75,13909.697,0.3100000000558793,0
290,7,-75,-559490.3,13911.13,1.7600000000093132,1.4326172000000001
290,8,-60,-559488.8,13914.351,3.260000000009313,4.6533203
290,9,-45,-559487.6,13916.67,4.460000000079162,6.9726562
290,10,-30,-559486.2,13918.867,5.8600000001024455,9.169921800000001
290,11,-15,-559485.1,13920.416,6.960000000079162,10.71875
290,12,0,-559484.7,13921.2705,7.360000000102445,11.5732426
290,13,15,-559485.1,13920.422,6.960000000079162,10.7246094
290,14,30,-559486.2,13918.864,5.8600000001024455,9.166992200000001
290,15,45,-559487.6,13916.67,4.460000000079162,6.9726562
290,16,60,-559488.8,13914.349,3.260000000009313,4.6513672
290,17,75,-559490.3,13911.132,1.7600000000093132,1.4345703
290,18,90,-559491.75,13909.697,0.3100000000558793,0
290,19,105,-559492.06,13909.714,0,0.016601599999999994
290,20,120,-559491.8,13910.257,0.2600000000093132,0.5595703000000003
290,21,135,-559491.6,13910.386,0.4600000000791624,0.6884766
290,22,150,-559491.5,13910.149,0.5600000000558794,0.4521484
290,23,165,-559491.4,13909.935,0.6600000000325963,0.2373046000000003
290,24,180,-559491.3,13909.929,0.7600000000093132,0.2314453000000003
291,1,-165,-358352.1,11128.145,0.2800000000279397,1.2167969
291,2,-150,-358351.88,11128.195,0.5,1.2675781000000002
291,3,-135,-358351.53,11128.147,0.8499999999767169,1.2197265000000002
291,4,-120,-358351.5,11128.017,0.8800000000046566,1.0888672000000001
291,5,-105,-358351.88,11127.577,0.5,0.6494140000000002
291,6,-90,-358352.38,11127.009,0,0.08105470000000015
291,7,-75,-358352.25,11126.929,0.1300000000046566,0.0009765000000001578
291,8,-60,-358351,11127.926,1.3800000000046566,0.9980469000000001
291,9,-45,-358348.72,11129.925,3.660000000032596,2.9970703000000003
291,10,-30,-358346.22,11132.197,6.160000000032596,5.2695312
291,11,-15,-358344.47,11134.332,7.910000000032596,7.4042969
291,12,0,-358344.16,11135.789,8.220000000030268,8.8613281
291,13,15,-358344.5,11134.566,7.880000000004657,7.6386719
291,14,30,-358346.22,11132.192,6.160000000032596,5.2646484000000004
291,15,45,-358348.72,11129.925,3.660000000032596,2.9970703000000003
291,16,60,-358351,11127.928,1.3800000000046566,1.0000000000000002
291,17,75,-358352.25,11126.928,0.1300000000046566,0
291,18,90,-358352.38,11127.017,0,0.08886710000000031
291,19,105,-358351.88,11127.574,0.5,0.6464843000000002
291,20,120,-358351.5,11128.016,0.8800000000046566,1.0878906000000002
291,21,135,-358351.53,11128.148,0.8499999999767169,1.2207031000000002
291,22,150,-358351.88,11128.199,0.5,1.2714843000000002
291,23,165,-358352.1,11128.149,0.2800000000279397,1.2216797000000001
291,24,180,-358351.94,11128.255,0.4400000000023283,1.3271484
292,1,-165,-374813.47,15610.14,0.3100000000558793,0.9951171999999999
292,2,-150,-374812.62,15610.588,1.1600000000325963,1.4433593999999998
292,3,-135,-374812.06,15611.511,1.720000000030268,2.36621096
292,4,-120,-374811.66,15612.049,2.120000000053551,2.9042969
292,5,-105,-374812.2,15610.768,1.580000000016298,1.6230468999999998
292,6,-90,-374812.12,15610.606,1.6600000000325963,1.4619141
292,7,-75,-374811.53,15609.68,2.25,0.5351562999999999
292,8,-60,-374812.22,15609.547,1.5600000000558794,0.4023437999999999
292,9,-45,-374811.06,15610.575,2.720000000030268,1.4306641
292,10,-30,-374809.16,15612.3545,4.620000000053551,3.209961
292,11,-15,-374807.16,15614.056,6.620000000053551,4.9111328
292,12,0,-374805.62,15615.258,8.160000000032596,6.1132814
292,13,15,-374807.12,15614.07,6.660000000032596,4.9257813
292,14,30,-374809.16,15612.3545,4.620000000053551,3.209961
292,15,45,-374811.06,15610.575,2.720000000030268,1.4306641
292,16,60,-374812.22,15609.55,1.5600000000558794,0.40527349999999984
292,17,75,-374812.44,15609.626,1.3400000000256114,0.48144529999999985
292,18,90,-374812.88,15609.145,0.9000000000232831,0
292,19,105,-374812.2,15610.768,1.580000000016298,1.6230468999999998
292,20,120,-374811.66,15612.044,2.120000000053551,2.8994141
292,21,135,-374812.06,15611.511,1.720000000030268,2.36621096
292,22,150,-374812.62,15610.588,1.1600000000325963,1.4433593999999998
292,23,165,-374813.47,15610.135,0.3100000000558793,0.9902343999999998
292,24,180,-374813.78,15610.092,0,0.9472655999999999
293,1,-165,-324091.94,11663.8,0.1199999999953433,0.2890625
293,2,-150,-324091.47,11664.594,0.5900000000256114,1.0830077999999999
293,3,-135,-324090.53,11665.789,1.529999999969732,2.2783203
293,4,-120,-324089.2,11667.225,2.85999999998603,3.7138672
293,5,-105,-324087.75,11668.54,4.309999999997672,5.0292969
293,6,-90,-324087.03,11669.096,5.029999999969732,5.5849609000000004
293,7,-75,-324087.72,11668.518,4.340000000025611,5.0068359000000004
293,8,-60,-324089.1,11667.213,2.9600000000209548,3.7021483999999996
293,9,-45,-324090.44,11665.784,1.6199999999953434,2.2734375
293,10,-30,-324091.44,11664.602,0.6199999999953434,1.0908202999999999
293,11,-15,-324091.94,11663.802,0.1199999999953433,0.2910155999999997
293,12,0,-324092.06,11663.511,0,0
293,13,15,-324091.94,11663.802,0.1199999999953433,0.2910155999999997
293,14,30,-324091.44,11664.602,0.6199999999953434,1.0908202999999999
293,15,45,-324090.44,11665.784,1.6199999999953434,2.2734375
293,16,60,-324089.1,11667.212,2.9600000000209548,3.7011719
293,17,75,-324087.72,11668.518,4.340000000025611,5.0068359000000004
293,18,90,-324087.03,11669.096,5.029999999969732,5.5849609000000004
293,19,105,-324087.75,11668.532,4.309999999997672,5.0214843
293,20,120,-324089.2,11667.226,2.85999999998603,3.7148437
293,21,135,-324090.53,11665.79,1.529999999969732,2.2792968599999996
293,22,150,-324091.47,11664.594,0.5900000000256114,1.0830077999999999
293,23,165,-324091.94,11663.8,0.1199999999953433,0.2890625
293,24,180,-324092.06,11663.511,0,0
294,1,-165,-409200.53,13228.604,0.029999999969732,0.5478516
294,2,-150,-409200.06,13229.6455,0.5,1.5898436999999999
294,3,-135,-409199.66,13231.039,0.9000000000232831,2.98339842
294,4,-120,-409198.5,13232.784,2.059999999997672,4.7285156
294,5,-105,-409196.9,13234.704,3.6599999999743886,6.6484375
294,6,-90,-409195.53,13235.89,5.029999999969732,7.8339844
294,7,-75,-409195.12,13235.272,5.440000000002328,7.2167968
294,8,-60,-409195.8,13233.263,4.760000000009313,5.207031199999999
294,9,-45,-409197.34,13231.105,3.2199999999720603,3.04980468
294,10,-30,-409198.88,13229.371,1.679999999993015,1.3154296999999997
294,11,-15,-409199.94,13228.315,0.6199999999953434,0.2597655999999997
294,12,0,-409200.5,13228.056,0.0599999999976716,0
294,13,15,-409200.56,13228.585,0,0.5292968
294,14,30,-409200.1,13229.601,0.4600000000209547,1.5449218999999998
294,15,45,-409199.75,13230.959,0.8099999999976717,2.9033203
294,16,60,-409198.66,13232.831,1.900000000023283,4.7753906
294,17,75,-409197,13234.825,3.559999999997672,6.769531199999999
294,18,90,-409195.6,13235.962,4.960000000020955,7.906249799999999
294,19,105,-409195.12,13235.34,5.440000000002328,7.284179699999999
294,20,120,-409195.75,13233.235,4.809999999997672,5.1796875
294,21,135,-409197.25,13231.075,3.309999999997672,3.01953124
294,22,150,-409198.78,13229.403,1.779999999969732,1.3476561999999999
294,23,165,-409199.9,13228.348,0.6599999999743886,0.2919921999999997
294,24,180,-409200.5,13228.071,0.0599999999976716,0.015625
295,1,-165,-303797.97,8739.014,3.910000000032596,1.3251952999999999
295,2,-150,-303797.56,8739.84,4.320000000006985,2.1513672
295,3,-135,-303796.9,8741.292,4.9799999999813735,3.6035155999999997
295,4,-120,-303796.1,8742.932,5.78000000002794,5.2431640999999996
295,5,-105,-303795.34,8744.239,6.539999999979045,6.5507813
295,6,-90,-303795.4,8744.427,6.4799999999813735,6.7382813
295,7,-75,-303796.56,8743.229,5.320000000006985,5.5400390999999996
295,8,-60,-303798.22,8741.377,3.660000000032596,3.68847655
295,9,-45,-303799.62,8739.804,2.260000000009313,2.1152344
295,10,-30,-303800.88,8738.579,1,0.890625
295,11,-15,-303801.62,8737.896,0.2600000000093132,0.20800779999999985
295,12,0,-303801.88,8737.688,0,0
295,13,15,-303801.62,8737.897,0.2600000000093132,0.2089843
295,14,30,-303800.88,8738.578,1,0.8896484
295,15,45,-303799.62,8739.804,2.260000000009313,2.1152344
295,16,60,-303798.22,8741.38,3.660000000032596,3.69140624
295,17,75,-303796.56,8743.21,5.320000000006985,5.5214843
295,18,90,-303795.4,8744.43,6.4799999999813735,6.7412109000000004
295,19,105,-303795.34,8744.239,6.539999999979045,6.5507813
295,20,120,-303796.1,8742.932,5.78000000002794,5.2431640999999996
295,21,135,-303796.9,8741.292,4.9799999999813735,3.6035155999999997
295,22,150,-303797.56,8739.84,4.320000000006985,2.1513672
295,23,165,-303797.97,8739.014,3.910000000032596,1.3251952999999999
295,24,180,-303798.06,8738.754,3.820000000006985,1.0654296999999997
296,1,-165,-458870.78,14168.995,0.2199999999720603,0.25292970000000015
296,2,-150,-458870.12,14169.623,0.8800000000046566,0.8808594000000001
296,3,-135,-458869.12,14170.481,1.8800000000046568,1.7392578600000002
296,4,-120,-458867.88,14171.696,3.1199999999953434,2.9541016
296,5,-105,-458866.6,14173.317,4.400000000023283,4.5751954
296,6,-90,-458865.94,14174.393,5.059999999997672,5.6503907
296,7,-75,-458866.72,14173.416,4.28000000002794,4.6738282
296,8,-60,-458868.03,14171.744,2.9699999999720603,3.0019532
296,9,-45,-458869.3,14170.411,1.7000000000116415,1.6689453600000002
296,10,-30,-458870.25,14169.526,0.75,0.7841797000000001
296,11,-15,-458870.8,14168.957,0.2000000000116415,0.21484380000000014
296,12,0,-458871,14168.742,0,0
296,13,15,-458870.8,14168.957,0.2000000000116415,0.21484380000000014
296,14,30,-458870.25,14169.527,0.75,0.7851563000000001
296,15,45,-458869.3,14170.412,1.7000000000116415,1.6699219000000003
296,16,60,-458868.03,14171.74,2.9699999999720603,2.9980469000000003
296,17,75,-458866.72,14173.422,4.28000000002794,4.6796876
296,18,90,-458865.94,14174.393,5.059999999997672,5.6503907
296,19,105,-458866.6,14173.317,4.400000000023283,4.5751954
296,20,120,-458867.88,14171.694,3.1199999999953434,2.9521485000000003
296,21,135,-458869.12,14170.481,1.8800000000046568,1.7392578600000002
296,22,150,-458870.12,14169.608,0.8800000000046566,0.8662110000000001
296,23,165,-458870.78,14168.996,0.2199999999720603,0.25390630000000014
296,24,180,-458871,14168.743,0,0.0009765999999999941
297,1,-165,-325740.22,13103.341,1.0300000000279397,1.0957030000000003
297,2,-150,-325737.9,13105.668,3.349999999976717,3.4228516000000004
297,3,-135,-325734.84,13109.229,6.409999999974389,6.9833984000000004
297,4,-120,-325731.6,13112.553,9.650000000023285,10.3076172
297,5,-105,-325728.53,13113.974,12.71999999997206,11.7285156
297,6,-90,-325726.25,13114.224,15,11.9785156
297,7,-75,-325724.97,13115.386,16.28000000002794,13.140625
297,8,-60,-325724.8,13115.708,16.45000000001164,13.4628906
297,9,-45,-325725.1,13117.681,16.150000000023283,15.435547
297,10,-30,-325726.03,13117.223,15.21999999997206,14.977539
297,11,-15,-325726.6,13116.576,14.650000000023285,14.3310547
297,12,0,-325727.84,13114.817,13.409999999974389,12.5722656
297,13,15,-325727.2,13115.087,14.049999999988358,12.8417969
297,14,30,-325727.34,13115.735,13.909999999974389,13.4902344
297,15,45,-325726.75,13114.279,14.5,12.0341797
297,16,60,-325726.5,13113.404,14.75,11.1591797
297,17,75,-325726.56,13112.85,14.690000000002328,10.6044922
297,18,90,-325726.78,13113.027,14.46999999997206,10.7822266
297,19,105,-325728.5,13113.829,12.75,11.5839844
297,20,120,-325731.78,13112.067,9.46999999997206,9.82226562
297,21,135,-325735.38,13108.349,5.869999999995343,6.1035156
297,22,150,-325738.6,13105.09,2.650000000023283,2.8447266000000004
297,23,165,-325740.7,13102.899,0.5499999999883585,0.6542969999999997
297,24,180,-325741.25,13102.245,0,0
298,1,-165,-536812.44,10817.246,2.260000000009313,2.3242188
298,2,-150,-536812.5,10817.129,2.199999999953434,2.2070313
298,3,-135,-536812.75,10816.832,1.9499999999534336,1.9101563000000001
298,4,-120,-536813.25,10816.534,1.449999999953434,1.6123047000000001
298,5,-105,-536813.8,10816.246,0.8999999999068677,1.32421878
298,6,-90,-536814.3,10815.771,0.3999999999068677,0.8496094000000001
298,7,-75,-536814.6,10815.336,0.0999999999767169,0.4140625000000001
298,8,-60,-536814.7,10815.19,0,0.26855470000000004
298,9,-45,-536814.44,10814.923,0.2600000000093132,0.0009765999999999941
298,10,-30,-536814.2,10814.935,0.5,0.012695300000000076
298,11,-15,-536813.9,10815.048,0.7999999999301508,0.1259766000000001
298,12,0,-536813.8,10815.144,0.8999999999068677,0.22167970000000004
298,13,15,-536813.9,10815.028,0.7999999999301508,0.10644534000000005
298,14,30,-536814.2,10814.934,0.5,0.01171880000000014
298,15,45,-536814.44,10814.922,0.2600000000093132,0
298,16,60,-536814.7,10815.19,0,0.26855470000000004
298,17,75,-536814.6,10815.337,0.0999999999767169,0.4150391000000001
298,18,90,-536814.3,10815.777,0.3999999999068677,0.85546878
298,19,105,-536813.8,10816.243,0.8999999999068677,1.3212891
298,20,120,-536813.25,10816.533,1.449999999953434,1.61132815
298,21,135,-536812.75,10816.831,1.9499999999534336,1.9091797000000001
298,22,150,-536812.5,10817.128,2.199999999953434,2.2060547
298,23,165,-536812.44,10817.247,2.260000000009313,2.3251953
298,24,180,-536812.44,10817.325,2.260000000009313,2.4033203
299,1,-165,-358209.3,11319.844,0.5,0.7333989999999986
299,2,-150,-358207.75,11321.937,2.0499999999883585,2.826171999999999
299,3,-135,-358205.16,11324.947,4.64000000001397,5.8369143999999995
299,4,-120,-358201.56,11328.351,8.239999999990687,9.240234699999998
299,5,-105,-358197.28,11331.432,12.51999999996042,12.3212894
299,6,-90,-358192.8,11333.949,17,14.8388675
299,7,-75,-358188.94,11335.864,20.85999999998603,16.7539066
299,8,-60,-358196.53,11329.968,13.26999999996042,10.857422199999998
299,9,-45,-358198.44,11329.042,11.35999999998603,9.9316409
299,10,-30,-358199.62,11328.145,10.179999999993017,9.03418
299,11,-15,-358200.2,11327.446,9.599999999976715,8.3359378
299,12,0,-358200.28,11327.062,9.51999999996042,7.951172199999999
299,13,15,-358200.2,11327.432,9.599999999976715,8.3212894
299,14,30,-358199.25,11327.897,10.549999999988358,8.787109688
299,15,45,-358198,11329.612,11.799999999988358,10.5019534
299,16,60,-358196.06,11332.275,13.739999999990689,13.1650394
299,17,75,-358188.94,11335.861,20.85999999998603,16.750977
299,18,90,-358192.84,11333.907,16.959999999962747,14.7968753
299,19,105,-358197.28,11331.433,12.51999999996042,12.322265999999999
299,20,120,-358201.56,11328.354,8.239999999990687,9.24316438
299,21,135,-358205.16,11324.959,4.64000000001397,5.848633099999999
299,22,150,-358207.75,11321.937,2.0499999999883585,2.826171999999999
299,23,165,-358209.3,11319.844,0.5,0.7333989999999986
299,24,180,-358209.8,11319.11,0,0
300,1,-165,-467715.62,16341.721,2.820000000006985,1.97656254
300,2,-150,-467717,16341.16,1.4400000000023283,1.41601566
300,3,-135,-467717.9,16340.605,0.5399999999790452,0.86132816
300,4,-120,-467718.28,16340.063,0.1599999999743886,0.31933600000000006
300,5,-105,-467718.44,16339.744,0,0
300,6,-90,-467718.28,16339.853,0.1599999999743886,0.10839850000000006
300,7,-75,-467717.5,16340.269,0.9400000000023284,0.5244141
300,8,-60,-467716.3,16341.394,2.14000000001397,1.6494141
300,9,-45,-467714.88,16342.93,3.559999999997672,3.1855469000000003
300,10,-30,-467713.72,16343.863,4.720000000030268,4.1191406
300,11,-15,-467712.94,16344.115,5.5,4.371093800000001
300,12,0,-467712.7,16344.181,5.739999999990687,4.4365235
300,13,15,-467712.94,16344.111,5.5,4.367187599999999
300,14,30,-467713.72,16343.858,4.720000000030268,4.1142578
300,15,45,-467714.88,16342.928,3.559999999997672,3.1835937999999997
300,16,60,-467716.3,16341.384,2.14000000001397,1.63964848
300,17,75,-467717.5,16340.267,0.9400000000023284,0.5224610000000001
300,18,90,-467718.28,16339.854,0.1599999999743886,0.109375
300,19,105,-467718.44,16339.744,0,0
300,20,120,-467718.28,16340.065,0.1599999999743886,0.3212891
300,21,135,-467717.9,16340.6045,0.5399999999790452,0.8603516
300,22,150,-467717,16341.16,1.4400000000023283,1.41601566
300,23,165,-467715.62,16341.729,2.820000000006985,1.98437504
300,24,180,-467714.66,16342.159,3.78000000002794,2.4150391
301,1,-165,-547035.56,10104.838,0.3799999998882413,0.2792969999999997
301,2,-150,-547034.5,10105.729,1.4399999999441206,1.1699218999999998
301,3,-135,-547032.94,10106.769,3,2.209961
301,4,-120,-547031.4,10107.35,4.539999999920838,2.7910157
301,5,-105,-547030.44,10107.573,5.5,3.0146485
301,6,-90,-547029.94,10107.2,6,2.64160162
301,7,-75,-547029.5,10106.905,6.439999999944121,2.34667975
301,8,-60,-547029.5,10106.925,6.439999999944121,2.366211
301,9,-45,-547029.8,10107.712,6.1399999998975545,3.1533203999999997
301,10,-30,-547030.5,10108.273,5.439999999944121,3.7148437999999997
301,11,-15,-547031.06,10108.449,4.879999999888241,3.8906251
301,12,0,-547031.25,10108.497,4.689999999944121,3.9384765999999996
301,13,15,-547031.06,10108.449,4.879999999888241,3.8906251
301,14,30,-547030.5,10108.271,5.439999999944121,3.7128907
301,15,45,-547029.8,10107.712,6.1399999998975545,3.1533203999999997
301,16,60,-547029.5,10106.929,6.439999999944121,2.37011725
301,17,75,-547029.5,10106.906,6.439999999944121,2.3476563099999996
301,18,90,-547029.94,10107.197,6,2.63867194
301,19,105,-547030.44,10107.516,5.5,2.9570312999999997
301,20,120,-547031.4,10107.35,4.539999999920838,2.7910157
301,21,135,-547032.94,10106.769,3,2.209961
301,22,150,-547034.5,10105.729,1.4399999999441206,1.1699218999999998
301,23,165,-547035.56,10104.838,0.3799999998882413,0.2792969999999997
301,24,180,-547035.94,10104.559,0,0
302,1,-165,-492023.78,10020.854,0.2199999999720603,0
302,2,-150,-492024,10020.981,0,0.12792969999999992
302,3,-135,-492023.72,10021.57,0.2800000000279397,0.71679692
302,4,-120,-492022.94,10022.611,1.0599999999976717,1.75781255
302,5,-105,-492022.06,10023.741,1.9400000000023283,2.8876954
302,6,-90,-492021.7,10024.211,2.2999999999883585,3.3574219000000003
302,7,-75,-492022.03,10023.734,1.9699999999720603,2.8808594
302,8,-60,-492022.9,10022.608,1.099999999976717,1.75488286
302,9,-45,-492023.7,10021.576,0.2999999999883584,0.7226562999999999
302,10,-30,-492024,10020.991,0,0.1376953999999999
302,11,-15,-492023.78,10020.865,0.2199999999720603,0.011718799999999918
302,12,0,-492023.56,10020.876,0.4400000000023283,0.022460999999999842
302,13,15,-492023.78,10020.865,0.2199999999720603,0.011718799999999918
302,14,30,-492024,10020.991,0,0.1376953999999999
302,15,45,-492023.7,10021.576,0.2999999999883584,0.7226562999999999
302,16,60,-492022.9,10022.61,1.099999999976717,1.7568359999999998
302,17,75,-492022.03,10023.734,1.9699999999720603,2.8808594
302,18,90,-492021.7,10024.211,2.2999999999883585,3.3574219000000003
302,19,105,-492022.06,10023.741,1.9400000000023283,2.8876954
302,20,120,-492022.94,10022.611,1.0599999999976717,1.75781255
302,21,135,-492023.72,10021.57,0.2800000000279397,0.71679692
302,22,150,-492024,10020.981,0,0.12792969999999992
302,23,165,-492023.78,10020.854,0.2199999999720603,0
302,24,180,-492023.56,10020.879,0.4400000000023283,0.02539069999999999
303,1,-165,-651003.94,13650.143,0,0.3486328000000001
303,2,-150,-651003.94,13650.314,0,0.5205078000000001
303,3,-135,-651003.9,13650.727,0.0399999999208375,0.9326171000000001
303,4,-120,-651003.7,13651.257,0.2399999999906867,1.4628905600000002
303,5,-105,-651003.56,13651.523,0.3799999998882413,1.7294921000000003
303,6,-90,-651003.5,13651.339,0.4399999999441206,1.5449218
303,7,-75,-651003.3,13651.012,0.6399999998975545,1.2177734000000002
303,8,-60,-651002.7,13651.361,1.2399999999906868,1.5673827500000002
303,9,-45,-651001.5,13652.691,2.4399999999441206,2.8974609
303,10,-30,-651000,13654.627,3.9399999999441206,4.833007800000001
303,11,-15,-650998.7,13656.259,5.239999999990687,6.4648437
303,12,0,-650998.1,13656.558,5.839999999967404,6.763672000000001
303,13,15,-650998.7,13656.259,5.239999999990687,6.4648437
303,14,30,-651000,13654.631,3.9399999999441206,4.836914
303,15,45,-651001.5,13652.684,2.4399999999441206,2.8896484
303,16,60,-651002.7,13651.361,1.2399999999906868,1.5673827500000002
303,17,75,-651003.3,13651.012,0.6399999998975545,1.2177734000000002
303,18,90,-651003.5,13651.34,0.4399999999441206,1.5458984
303,19,105,-651003.56,13651.521,0.3799999998882413,1.7275390000000002
303,20,120,-651003.7,13651.258,0.2399999999906867,1.4638671000000003
303,21,135,-651003.9,13650.731,0.0399999999208375,0.9374999000000002
303,22,150,-651003.94,13650.313,0,0.5195312000000001
303,23,165,-651003.94,13650.145,0,0.35058590000000023
303,24,180,-651003.94,13649.794,0,0
304,1,-165,-584021.4,11526.952,0.1999999999534338,0.4785157
304,2,-150,-584020.6,11528.208,1,1.7343750000000002
304,3,-135,-584019.44,11529.739,2.1600000000325963,3.26562501
304,4,-120,-584017.94,11531.323,3.660000000032596,4.8496094
304,5,-105,-584016.56,11532.725,5.039999999920838,6.2509765999999996
304,6,-90,-584016,11533.451,5.599999999976717,6.9775390999999996
304,7,-75,-584016.56,11532.7295,5.039999999920838,6.2558594
304,8,-60,-584017.9,11531.306,3.699999999953434,4.832031300000001
304,9,-45,-584019.4,11529.738,2.199999999953434,3.26464845
304,10,-30,-584020.6,11528.217,1,1.7431641000000002
304,11,-15,-584021.4,11526.962,0.1999999999534338,0.48828130000000014
304,12,0,-584021.6,11526.474,0,0
304,13,15,-584021.4,11526.962,0.1999999999534338,0.48828130000000014
304,14,30,-584020.6,11528.217,1,1.7431641000000002
304,15,45,-584019.4,11529.737,2.199999999953434,3.2636718900000004
304,16,60,-584017.9,11531.307,3.699999999953434,4.8330078
304,17,75,-584016.56,11532.7295,5.039999999920838,6.2558594
304,18,90,-584016.06,11533.471,5.539999999920838,6.997070300000001
304,19,105,-584016.56,11532.725,5.039999999920838,6.2509765999999996
304,20,120,-584017.94,11531.323,3.660000000032596,4.8496094
304,21,135,-584019.44,11529.739,2.1600000000325963,3.26562501
304,22,150,-584020.6,11528.209,1,1.7353516000000002
304,23,165,-584021.4,11526.953,0.1999999999534338,0.47949220000000015
304,24,180,-584021.6,11526.478,0,0.00390630000000014
305,1,-165,-468465.38,16024.1045,1.9600000000209548,4.4082032
305,2,-150,-468466.5,16021.611,0.8400000000256114,1.91503909
305,3,-135,-468467.16,16020.025,0.1800000000512227,0.3291016
305,4,-120,-468467.34,16019.698,0,0.0019531999999999883
305,5,-105,-468467,16020.246,0.3400000000256113,0.5498047000000001
305,6,-90,-468466.6,16020.83,0.7400000000488944,1.1337891
305,7,-75,-468466.3,16021.143,1.040000000037253,1.4462891
305,8,-60,-468466.4,16019.75,0.9400000000023284,0.053711000000000064
305,9,-45,-468466,16020.048,1.3400000000256114,0.3515625
305,10,-30,-468465.16,16021.171,2.1800000000512227,1.4746094
305,11,-15,-468464,16022.737,3.340000000025612,3.0410156
305,12,0,-468463.03,16024.354,4.309999999997672,4.6572266
305,13,15,-468464,16022.733,3.340000000025612,3.0371094000000003
305,14,30,-468465.16,16021.175,2.1800000000512227,1.47851565
305,15,45,-468466,16020.048,1.3400000000256114,0.3515625
