scan,mm_energy,qm_relative_energy,mm_relative_energy
80,37.88943,1.559,1.4926399999999944
90,37.893475,1.554,1.4966849999999994
100,37.369,1.644,0.9722099999999969
110,37.307896,1.77,0.9111059999999966
120,36.66092,1.975,0.2641299999999944
130,36.582912,2.279,0.18612199999999746
140,37.0512,1.976,0.6544099999999986
150,36.887444,1.254,0.49065399999999926
160,36.845547,0.578,0.4487570000000005
170,36.458218,0.212,0.06142799999999937
180,36.658943,0,0.26215299999999786
-170,71.71937,1.169,0.19148500000000013
-160,72.53217,1.539,1.0042849999999959
-150,73.98622,2.218,2.4583350000000053
-140,75.086945,3.194,3.5590600000000023
-130,76.7993,4.441,5.271415000000005
-120,78.402954,5.868,6.875068999999996
-110,80.0878,7.345,8.559915000000004
-100,81.70811,8.653,10.180225000000007
-90,82.663025,9.237,11.135140000000007
-80,82.280785,8.463,10.752899999999997
-70,81.56149,6.987,10.033605000000009
-60,80.041306,5.361,8.513421000000008
-50,78.36176,3.854,6.833875000000006
-40,76.6514,2.57,5.123514999999998
-30,74.71969,1.523,3.1918050000000022
-20,73.48624,0.713,1.9583549999999974
-10,72.64446,0.192,1.1165749999999974
0,72.35995,0,0.832065
10,72.64446,0.19,1.1165749999999974
20,73.48624,0.713,1.9583549999999974
30,74.71969,1.523,3.1918050000000022
40,76.6514,2.57,5.123514999999998
50,78.36176,3.854,6.833875000000006
60,80.041306,5.361,8.513421000000008
70,81.56149,6.989,10.033605000000009
80,82.280785,8.463,10.752899999999997
90,82.663025,9.237,11.135140000000007
100,81.70811,8.653,10.180225000000007
110,80.08779,7.345,8.559905
120,78.402954,5.868,6.875068999999996
130,76.7993,4.443,5.271415000000005
140,75.08694,3.194,3.5590550000000007
150,73.98621,2.218,2.458325000000002
160,72.53217,1.539,1.0042849999999959
170,71.71937,1.169,0.19148500000000013
180,71.527885,1.059,0
-170,46.264313,1.156,1.590243000000001
-160,46.078316,1.217,1.4042460000000005
-150,46.430187,1.228,1.7561169999999962
-140,45.40165,1.091,0.7275799999999961
-130,44.953007,0.796,0.2789369999999991
-120,44.67407,0.477,0
-110,45.202984,0.227,0.5289140000000003
-100,45.129612,0.07,0.4555420000000012
-90,45.082573,0,0.40850299999999606
-80,45.059853,0.032,0.38578299999999643
-70,45.091427,0.186,0.41735700000000264
-60,45.95526,0.464,1.2811900000000023
-50,45.36467,0.805,0.6905999999999963
-40,45.547653,1.072,0.8735829999999964
-30,45.716236,1.188,1.0421660000000017
-20,46.33565,1.169,1.6615800000000007
-10,45.951286,1.103,1.2772160000000028
0,46.073162,1.065,1.399092000000003
10,45.951286,1.103,1.2772160000000028
20,46.335648,1.169,1.6615779999999987
30,45.716236,1.188,1.0421660000000017
40,45.547657,1.072,0.8735870000000006
50,45.36467,0.805,0.6905999999999963
60,45.95526,0.464,1.2811900000000023
70,45.091434,0.186,0.4173639999999992
80,45.059853,0.032,0.38578299999999643
90,45.082573,0,0.40850299999999606
100,45.129612,0.07,0.4555420000000012
110,45.202988,0.227,0.5289179999999973
120,44.67407,0.477,0
130,44.953007,0.796,0.2789369999999991
140,45.401653,1.091,0.7275830000000028
150,46.430187,1.228,1.7561169999999962
160,46.078316,1.217,1.4042460000000005
170,46.26431,1.156,1.5902400000000014
180,46.33367,1.072,1.6595999999999975
-170,11.456896,0.207,0.42264000000000124
-160,12.014565,0.392,0.9803090000000001
-150,13.168752,0.918,2.1344960000000004
-140,14.857775,1.746,3.823519000000001
-130,17.006853,2.83,5.972597
-120,19.441238,4.056,8.406982
-110,21.772228,5.235,10.737972
-100,23.477463,6.272,12.443207000000001
-90,23.960775,6.654,12.926519000000003
-80,23.092684,6.267,12.058428
-70,21.396858,5.26,10.362602000000003
-60,19.264635,4.084,8.230379
-50,17.067707,2.858,6.0334509999999995
-40,15.075147,1.759,4.040891
-30,13.483894,0.92,2.449638
-20,12.397822,0.392,1.3635660000000005
-10,11.925333,0.235,0.891077000000001
0,11.485445,0.001,0.4511890000000012
10,11.924767,0.235,0.890511
20,12.396506,0.392,1.3622500000000013
30,13.48445,0.92,2.4501940000000015
40,15.07469,1.759,4.040434000000001
50,17.066902,2.858,6.032646
60,19.269047,4.084,8.234791000000001
70,21.39708,5.262,10.362824
80,23.09321,6.267,12.058954
90,23.960299,6.652,12.926043
100,23.477016,6.274,12.44276
110,21.7712,5.235,10.736944000000001
120,19.437653,4.056,8.403397000000002
130,17.00311,2.83,5.968854
140,14.857926,1.746,3.8236700000000017
150,13.166061,0.918,2.131805
160,12.015252,0.392,0.9809960000000011
170,11.456903,0.207,0.4226470000000013
180,11.034256,0,0
-170,8.2229595,0.4,0.30046890000000026
-160,8.527296,1.016,0.6048054
-150,9.658235,1.89,1.7357443999999997
-140,10.378178,2.829,2.4556874000000004
-130,10.447829,3.58,2.5253384000000008
-120,10.9841175,3.891,3.0616269000000003
-110,10.549578,3.607,2.6270874000000006
-100,10.255356,2.806,2.332865400000001
-90,9.460279,1.762,1.5377884000000002
-80,8.792759,0.788,0.8702684000000005
-70,8.361249,0.148,0.4387584000000011
-60,8.301987,0,0.37949640000000073
-50,8.749074,0.432,0.8265834000000005
-40,9.748295,1.357,1.8258044000000009
-30,10.6069975,2.589,2.6845069000000006
-20,11.725365,3.844,3.8028744000000003
-10,12.286699,4.791,4.364208400000001
0,12.577542,5.146,4.6550514
10,12.286843,4.791,4.3643524
20,11.725531,3.846,3.8030404000000004
30,10.607338,2.589,2.6848474000000007
40,9.749273,1.357,1.8267824000000008
50,8.749124,0.432,0.8266334000000004
60,8.301152,0.002,0.37866140000000037
70,8.361872,0.148,0.43938140000000026
80,8.793609,0.786,0.8711184000000003
90,9.460289,1.764,1.5377983999999998
100,10.254358,2.806,2.3318674
110,10.550411,3.605,2.6279204000000007
120,10.98407,3.889,3.0615793999999994
130,10.447699,3.58,2.5252084000000004
140,10.378077,2.827,2.4555863999999996
150,9.658084,1.89,1.7355934000000008
160,8.526311,1.016,0.6038204
170,8.223226,0.4,0.30073540000000065
180,7.9224906,0.178,0
-170,33.76786,0.149,0.6947169999999971
-160,33.404312,0.031,0.3311689999999956
-150,33.28492,0.284,0.21177699999999788
-140,33.76495,0.803,0.6918069999999972
-130,34.418354,1.428,1.345210999999999
-120,35.201824,2.007,2.1286810000000003
-110,35.97125,2.549,2.898106999999996
-100,36.66146,3.138,3.5883169999999964
-90,37.208405,3.759,4.135261999999997
-80,36.462868,3.11,3.3897249999999985
-70,35.321796,2.456,2.2486529999999973
-60,34.53008,1.867,1.4569369999999964
-50,33.565804,1.285,0.49266099999999824
-40,33.073143,0.723,0
-30,33.316418,0.25,0.24327499999999702
-20,33.202324,0,0.12918099999999555
-10,33.29124,0.135,0.2180970000000002
0,33.330772,0.649,0.25762900000000144
10,33.291252,0.133,0.21810899999999833
20,33.203033,0,0.12988999999999606
30,33.315845,0.25,0.2427020000000013
40,33.074474,0.723,0.0013310000000004152
50,33.567554,1.287,0.4944109999999995
60,34.529858,1.867,1.4567149999999955
70,35.32045,2.456,2.2473069999999993
80,36.46307,3.11,3.389927
90,37.20702,3.757,4.133876999999998
100,36.66275,3.136,3.589607000000001
110,35.972866,2.551,2.8997230000000016
120,35.200356,2.007,2.1272129999999976
130,34.419415,1.43,1.346271999999999
140,33.765076,0.807,0.6919329999999988
150,33.284657,0.284,0.2115140000000011
160,33.405193,0.031,0.3320499999999953
170,33.766563,0.149,0.6934199999999962
180,33.837307,0.593,0.764164000000001
-170,97.90163,2.818,3.5661039999999957
-160,98.51491,2.922,4.179383999999999
-150,99.175865,3.186,4.840339
-140,99.702614,3.634,5.367087999999995
-130,100.05531,4.317,5.719784000000004
-120,100.25703,5.232,5.921503999999999
-110,100.39259,6.194,6.057063999999997
-100,100.52748,6.997,6.1919539999999955
-90,100.56077,7.33,6.2252440000000036
-80,100.44997,6.922,6.114443999999992
-70,100.05601,5.93,5.720483999999999
-60,99.30266,4.672,4.9671340000000015
-50,98.30453,3.381,3.969003999999998
-40,97.20732,2.215,2.871793999999994
-30,96.149315,1.28,1.8137889999999999
-20,95.24662,0.59,0.9110939999999914
-10,94.60673,0.161,0.27120399999999734
0,94.335526,0,0
10,94.60673,0.161,0.27120399999999734
20,95.24662,0.59,0.9110939999999914
30,96.149315,1.28,1.8137889999999999
40,97.20732,2.215,2.871793999999994
50,98.30453,3.381,3.969003999999998
60,99.30266,4.672,4.9671340000000015
70,100.05601,5.93,5.720483999999999
80,100.44997,6.922,6.114443999999992
90,100.56077,7.33,6.2252440000000036
100,100.52748,6.997,6.1919539999999955
110,100.39259,6.194,6.057063999999997
120,100.25703,5.232,5.921503999999999
130,100.05531,4.317,5.719784000000004
140,99.702614,3.634,5.367087999999995
150,99.175865,3.186,4.840339
160,98.51491,2.922,4.179383999999999
170,97.89859,2.818,3.563063999999997
180,97.48763,2.736,3.1521039999999942
-170,4.073553,0.626,0.45592800000000056
-160,3.6189306,0.628,0.00130560000000024
-150,4.1838756,0.636,0.5662506000000005
-140,4.3288846,0.624,0.7112596000000004
-130,4.2480745,0.577,0.6304495000000006
-120,4.261979,0.498,0.6443540000000003
-110,4.377298,0.378,0.7596729999999998
-100,4.22579,0.226,0.6081650000000001
-90,3.7218,0.074,0.10417500000000013
-80,4.000301,0,0.38267600000000046
-70,4.3499975,0.163,0.7323724999999999
-60,5.176671,0.705,1.559046
-50,6.1186867,1.634,2.5010616999999997
-40,7.16557,2.786,3.547945
-30,8.372459,3.955,4.754833999999999
-20,8.211132,4.908,4.593506999999999
-10,8.361965,5.545,4.744339999999999
0,8.656537,5.74,5.038912
10,8.361727,5.543,4.744102
20,8.213737,4.908,4.596112
30,8.373911,3.955,4.756285999999999
40,7.166674,2.788,3.5490490000000006
50,6.11777,1.632,2.5001450000000003
60,5.177064,0.707,1.5594389999999998
70,4.3511043,0.163,0.7334793000000004
80,3.999109,0,0.38148399999999993
90,3.7225778,0.072,0.10495279999999996
100,4.225352,0.226,0.6077270000000001
110,4.3769026,0.376,0.7592776000000003
120,4.2621922,0.498,0.6445672000000005
130,4.246035,0.577,0.6284100000000001
140,4.3289084,0.622,0.7112834000000006
150,4.18467,0.636,0.5670449999999998
160,3.617625,0.628,0
170,4.0729723,0.626,0.4553473000000001
180,3.817899,0.634,0.20027400000000029
-170,11.672572,0.449,0.3722159999999999
-160,12.3199625,1.011,1.0196065
-150,13.078963,1.811,1.7786069999999992
-140,13.715352,2.666,2.4149959999999986
-130,13.15307,3.349,1.8527139999999989
-120,14.144648,3.627,2.8442919999999994
-110,13.114712,3.345,1.814356
-100,12.850512,2.58,1.5501559999999994
-90,12.68548,1.596,1.3851239999999994
-80,11.909467,0.682,0.6091109999999986
-70,11.557897,0.104,0.2575409999999998
-60,11.300356,0.002,0
-50,11.700671,0.463,0.4003149999999991
-40,12.515161,1.388,1.2148050000000001
-30,13.983754,2.602,2.6833979999999986
-20,14.50128,3.835,3.2009239999999988
-10,15.239846,4.765,3.9394899999999993
0,15.591333,5.113,4.290977
10,15.240236,4.765,3.9398799999999987
20,14.501952,3.835,3.2015959999999986
30,13.983545,2.604,2.6831889999999987
40,12.5170355,1.39,1.2166794999999997
50,11.7007475,0.461,0.40039149999999957
60,11.301114,0,0.0007579999999993703
70,11.557521,0.104,0.25716499999999876
80,11.909411,0.68,0.6090549999999997
90,12.6858225,1.598,1.3854664999999997
100,12.849507,2.582,1.5491509999999984
110,13.11462,3.345,1.8142639999999997
120,14.145356,3.625,2.844999999999999
130,13.1528225,3.349,1.8524664999999985
140,13.715459,2.666,2.4151029999999984
150,13.079221,1.809,1.7788649999999997
160,12.319823,1.011,1.0194669999999988
170,11.672988,0.447,0.3726319999999994
180,11.372666,0.245,0.07230999999999987
-170,-92.92168,1.857,2.7375900000000115
-160,-93.27212,1.467,2.3871500000000054
-150,-94.29565,1.201,1.3636200000000116
-140,-95.01188,0.978,0.6473900000000015
-130,-95.5142,0.809,0.14507000000000403
-120,-95.65871,0.606,0.0005600000000072214
-110,-95.60989,0.32,0.049380000000013524
-100,-95.076195,0.042,0.583075000000008
-90,-94.82233,0.022,0.8369400000000127
-80,-94.38956,0.461,1.2697100000000034
-70,-90.798355,0.958,4.860915000000006
-60,-91.01535,0.852,4.6439200000000085
-50,-91.041794,1.249,4.617476000000011
-40,-90.48452,2.163,5.174750000000003
-30,-89.09986,3.508,6.55941
-20,-87.863266,5.083,7.796004000000011
-10,-87.95077,6.608,7.708500000000001
0,-86.69995,7.758,8.959320000000005
10,-87.950264,6.608,7.709006000000002
20,-87.863335,5.083,7.795935
30,-89.100555,3.508,6.5587150000000065
40,-90.486435,2.163,5.172835000000006
50,-91.03751,1.247,4.621760000000009
60,-91.0172,0.852,4.642070000000004
70,-90.79794,0.958,4.8613300000000095
80,-94.389854,0.461,1.2694160000000068
90,-94.81973,0.022,0.8395399999999995
100,-95.07619,0.044,0.5830800000000096
110,-95.60926,0.322,0.05001000000000033
120,-95.65927,0.606,0
130,-95.5153,0.811,0.14397000000001015
140,-95.009865,0.978,0.6494050000000016
150,-94.299385,1.201,1.3598850000000056
160,-93.27354,1.467,2.3857300000000095
170,-92.92035,1.857,2.7389200000000073
180,-92.289345,2.434,3.369925000000009
-170,-13.944331,0.209,0.19795000000000051
-160,-13.867434,0.74,0.2748470000000012
-150,-14.019282,1.562,0.12299900000000008
-140,-13.4381695,2.59,0.7041114999999998
-130,-13.197005,3.717,0.9452759999999998
-120,-12.259654,4.808,1.8826270000000012
-110,-10.623954,5.749,3.518327000000001
-100,-9.539656,6.506,4.602625
-90,-6.3409195,6.822,7.8013615000000005
-80,-6.28777,6.681,7.8545110000000005
-70,-6.521473,6.427,7.620808
-60,-7.141516,6.161,7.000765
-50,-6.929333,5.812,7.212948000000001
-40,-7.2705135,5.417,6.871767500000001
-30,-7.552819,5.132,6.589462
-20,-7.8294168,5.341,6.312864200000001
-10,-8.481154,5.794,5.6611270000000005
0,-8.266707,5.794,5.875574
10,-8.481158,5.794,5.661123
20,-7.8294168,5.341,6.312864200000001
30,-7.552819,5.132,6.589462
40,-7.2705064,5.417,6.8717746
50,-6.929333,5.812,7.212948000000001
60,-7.141516,6.161,7.000765
70,-6.521469,6.427,7.620812000000001
80,-6.28777,6.681,7.8545110000000005
90,-6.3409157,6.822,7.8013653000000005
100,-9.539648,6.506,4.602633000000001
110,-10.623946,5.749,3.5183350000000004
120,-12.259654,4.808,1.8826270000000012
130,-13.197005,3.717,0.9452759999999998
140,-13.4381695,2.59,0.7041114999999998
150,-14.019282,1.562,0.12299900000000008
160,-13.867434,0.74,0.2748470000000012
170,-13.944331,0.209,0.19795000000000051
180,-14.142281,0,0
-170,81.567024,0,0
-160,81.894745,0.101,0.3277209999999968
-150,82.386375,0.387,0.8193509999999975
-140,82.974976,0.892,1.4079519999999945
-130,83.63939,1.594,2.0723660000000024
-120,84.36463,2.451,2.797606000000002
-110,85.085014,3.371,3.5179899999999975
-100,85.6152,4.053,4.048175999999998
-90,85.733025,4.322,4.166000999999994
-80,85.40521,4.075,3.838185999999993
-70,84.81843,3.396,3.251406000000003
-60,84.176765,2.468,2.6097409999999996
-50,83.578575,1.628,2.011550999999997
-40,83.01973,0.906,1.452705999999992
-30,82.5232,0.406,0.9561759999999992
-20,82.184525,0.192,0.6175009999999901
-10,82.06794,0.245,0.5009159999999895
0,82.003334,0.319,0.43630999999999176
10,82.06794,0.245,0.5009159999999895
20,82.18453,0.192,0.6175059999999917
30,82.52321,0.406,0.9561860000000024
40,83.01973,0.906,1.452705999999992
50,83.578575,1.628,2.011550999999997
60,84.176765,2.468,2.6097409999999996
70,84.81843,3.396,3.251406000000003
80,85.40521,4.075,3.838185999999993
90,85.733025,4.322,4.166000999999994
100,85.6152,4.053,4.048175999999998
110,85.085014,3.371,3.5179899999999975
120,84.36463,2.451,2.797606000000002
130,83.63939,1.594,2.0723660000000024
140,82.974976,0.892,1.4079519999999945
150,82.386375,0.387,0.8193509999999975
160,81.894745,0.101,0.3277209999999968
170,81.567024,0,0
180,81.67794,0.235,0.11091600000000312
-170,94.51999,2.916,6.134890000000013
-160,91.68582,1.505,3.3007200000000125
-150,89.793526,0.481,1.4084260000000057
-140,88.74545,0.004,0.36035000000001105
-130,88.38578,0.068,0.0006800000000026785
-120,88.51801,0.545,0.13291000000000963
-110,88.95988,1.173,0.5747800000000041
-100,89.46019,1.689,1.075090000000003
-90,89.73662,1.878,1.3515200000000078
-80,89.556984,1.667,1.1718840000000057
-70,89.06766,1.116,0.6825600000000094
-60,88.64812,0.478,0.2630200000000116
-50,88.50371,0.024,0.11861000000000388
-40,88.85281,0.049,0.46771000000001095
-30,89.84108,0.617,1.455980000000011
-20,91.5615,1.696,3.176400000000001
-10,93.97954,3.053,5.594440000000006
0,96.809875,4.196,8.424775000000011
10,93.98532,3.059,5.600220000000007
20,91.556915,1.69,3.1718150000000094
30,89.84261,0.619,1.4575099999999992
40,88.852066,0.049,0.4669659999999993
50,88.5024,0.028,0.11730000000000018
60,88.651245,0.478,0.26614500000000874
70,89.0674,1.116,0.6823000000000121
80,89.55824,1.669,1.1731400000000036
90,89.73636,1.878,1.3512600000000106
100,89.46132,1.695,1.0762200000000064
110,88.96245,1.173,0.5773500000000098
120,88.51949,0.543,0.13439000000001045
130,88.3851,0.066,0
140,88.74451,0,0.3594100000000111
150,89.79334,0.483,1.4082400000000064
160,91.68795,1.507,3.3028500000000065
170,94.52248,2.92,6.137380000000007
180,97.63259,4.132,9.247489999999999
-170,101.84414,6.203,7.236980000000003
-160,101.97514,6.345,7.367980000000003
-150,102.20626,6.631,7.599100000000007
-140,103.103935,7.055,8.496775000000014
-130,102.81408,7.488,8.20692000000001
-120,102.99641,7.917,8.389250000000004
-110,103.04711,8.286,8.43995000000001
-100,103.555954,8.405,8.948794000000007
-90,102.368355,8.079,7.761195000000001
-80,101.79997,7.239,7.192810000000009
-70,100.0226,6.021,5.415440000000004
-60,99.45122,4.639,4.844060000000013
-50,98.13242,3.288,3.525260000000003
-40,97.05737,2.121,2.4502100000000127
-30,95.72561,1.192,1.11845000000001
-20,95.59583,0.526,0.9886700000000133
-10,95.34225,0.135,0.7350900000000138
0,94.60716,0,0
10,95.343605,0.135,0.7364450000000033
20,95.59443,0.526,0.9872700000000094
30,95.725426,1.192,1.1182660000000055
40,97.05732,2.121,2.450160000000011
50,98.13287,3.29,3.5257100000000037
60,99.451065,4.639,4.843905000000007
70,100.024055,6.021,5.416895000000011
80,101.799995,7.239,7.192835000000002
90,102.369,8.081,7.7618400000000065
100,103.55515,8.407,8.947990000000004
110,103.04754,8.284,8.440380000000005
120,102.99671,7.917,8.38955
130,102.81398,7.49,8.206820000000008
140,103.10402,7.055,8.496860000000012
150,102.205925,6.631,7.598765
160,101.97574,6.343,7.368580000000009
170,101.843994,6.203,7.236834000000002
180,102.40884,6.16,7.801680000000005
-170,35.66782,2.266,0.6197319999999991
-160,35.66776,1.727,0.6196720000000013
-150,35.55295,1.113,0.5048620000000028
-140,35.338203,0.554,0.2901150000000001
-130,35.142075,0.158,0.09398699999999849
-120,35.048088,0,0
-110,35.078873,0.105,0.030785000000001617
-100,35.195274,0.462,0.14718599999999782
-90,35.305763,0.987,0.257674999999999
-80,35.303783,1.59,0.2556950000000029
-70,35.16688,2.146,0.11879199999999912
-60,35.079132,2.533,0.031044000000001404
-50,35.32049,2.619,0.2724019999999996
-40,35.802387,2.334,0.7542990000000032
-30,36.205257,1.748,1.1571690000000032
-20,36.41886,1.057,1.3707720000000023
-10,36.501434,0.555,1.4533460000000034
0,36.513798,0.374,1.4657100000000014
10,36.502636,0.466,1.4545480000000026
20,36.490963,0.808,1.4428750000000008
30,36.45076,1.351,1.4026720000000026
40,36.302906,1.981,1.2548180000000002
50,36.027855,2.419,0.9797670000000025
60,35.82798,2.577,0.7798919999999967
70,35.936234,2.502,0.888145999999999
80,36.193054,2.176,1.1449659999999966
90,36.283356,1.602,1.2352679999999978
100,36.158413,1.012,1.1103250000000031
110,35.956184,0.587,0.9080960000000005
120,35.818314,0.38,0.770226000000001
130,35.81444,0.444,0.7663519999999977
140,35.92667,0.814,0.8785820000000015
150,36.062027,1.485,1.0139390000000006
160,36.081642,2.158,1.0335540000000023
170,35.90829,2.572,0.860202000000001
180,35.708233,2.589,0.660145
-170,10.226275,0.26,0.46250199999999886
-160,10.446617,0.949,0.6828439999999993
-150,11.117337,1.903,1.3535639999999987
-140,11.780326,2.885,2.016553
-130,12.239876,3.648,2.476103
-120,12.392825,3.928,2.6290519999999997
-110,12.227423,3.622,2.4636499999999995
-100,11.816115,2.857,2.0523419999999994
-90,11.271923,1.869,1.5081499999999988
-80,10.5777,0.927,0.8139269999999996
-70,9.916366,0.252,0.15259299999999953
-60,10.351245,0,0.587472
-50,9.764372,0.251,0.00059899999999935
-40,11.136341,0.929,1.3725679999999993
-30,11.757295,1.872,1.9935219999999987
-20,11.776187,2.856,2.0124139999999997
-10,12.640527,3.633,2.876754
0,12.670059,3.933,2.9062859999999997
10,12.640439,3.631,2.876666
20,11.775434,2.86,2.011661
30,11.758249,1.872,1.9944759999999988
40,11.135354,0.929,1.371580999999999
50,9.763773,0.251,0
60,10.351005,0.002,0.5872320000000002
70,9.91715,0.252,0.153376999999999
80,10.577671,0.929,0.813898
90,11.271428,1.869,1.5076549999999997
100,12.341765,2.853,2.577992
110,12.227811,3.624,2.4640380000000004
120,12.392916,3.93,2.629142999999999
130,12.239291,3.646,2.475517999999999
140,11.779578,2.885,2.0158050000000003
150,11.118279,1.901,1.3545059999999989
160,10.446754,0.951,0.6829809999999998
170,10.226751,0.26,0.46297799999999967
180,9.886009,0.003,0.12223599999999912
-170,30.86488,2.216,2.5776070000000004
-160,30.80291,1.79,2.5156370000000017
-150,30.737408,1.457,2.4501349999999995
-140,30.643995,1.18,2.3567220000000013
-130,30.39102,0.921,2.103747000000002
-120,29.696365,0.625,1.4090920000000011
-110,29.309278,0.36,1.022005
-100,28.778101,0.154,0.4908280000000005
-90,28.354836,0.012,0.06756299999999982
-80,28.287273,0,0
-70,28.827147,0.3,0.5398740000000011
-60,30.145515,1.176,1.8582420000000006
-50,31.68183,2.607,3.3945570000000025
-40,33.34039,4.118,5.053117
-30,33.73245,5.023,5.445177000000001
-20,34.28615,5.692,5.998877
-10,34.548203,6.15,6.260930000000002
0,34.658363,6.372,6.371090000000002
10,34.547062,6.148,6.259788999999998
20,34.28671,5.694,5.999437
30,33.731663,5.023,5.4443899999999985
40,33.341805,4.116,5.054532000000002
50,31.68466,2.611,3.397387000000002
60,30.145144,1.178,1.8578709999999994
70,28.827812,0.302,0.5405390000000025
80,28.28808,0,0.0008070000000017785
90,28.352633,0.012,0.06536000000000186
100,28.777054,0.154,0.4897810000000007
110,29.310743,0.36,1.0234699999999997
120,29.694881,0.625,1.4076079999999997
130,30.393007,0.921,2.1057340000000018
140,30.64606,1.18,2.3587869999999995
150,30.736296,1.457,2.4490230000000004
160,30.800543,1.79,2.513270000000002
170,30.86679,2.216,2.5795170000000027
180,31.128452,2.75,2.8411790000000003
-170,-69.27981,1.903,0.46278999999999826
-160,-69.30431,2.015,0.43828999999999496
-150,-69.26912,2.285,0.473479999999995
-140,-69.01695,2.749,0.7256500000000017
-130,-68.39245,3.44,1.3501499999999993
-120,-67.32054,4.36,2.422060000000002
-110,-65.86156,5.463,3.8810399999999987
-100,-64.14332,6.647,5.599279999999993
-90,-63.16641,7.554,6.576189999999997
-80,-64.55923,5.481,5.1833699999999965
-70,-65.661446,4.001,4.081153999999998
-60,-66.65666,2.719,3.0859399999999937
-50,-67.45015,1.696,2.2924500000000023
-40,-68.12692,0.929,1.6156799999999976
-30,-68.750824,0.401,0.9917760000000015
-20,-69.31132,0.082,0.431280000000001
-10,-69.7426,0,0
0,-69.62298,0.028,0.11961999999999762
10,-69.74143,0.002,0.0011700000000018917
20,-69.312035,0.082,0.4305650000000014
30,-68.75134,0.401,0.9912599999999969
40,-68.12738,0.929,1.6152199999999937
50,-67.44546,1.696,2.297139999999999
60,-66.65671,2.719,3.085889999999992
70,-65.666794,4.001,4.075806
80,-64.55814,5.481,5.184460000000001
90,-63.163155,7.554,6.579444999999993
100,-64.14748,6.647,5.595119999999994
110,-65.861946,5.463,3.8806539999999927
120,-67.32046,4.36,2.422139999999999
130,-68.39112,3.44,1.3514799999999951
140,-69.0171,2.749,0.7254999999999967
150,-69.26799,2.285,0.4746099999999984
160,-69.30716,2.015,0.4354399999999998
170,-69.28048,1.903,0.46211999999999875
180,-69.42355,2.326,0.31904999999999006
-170,20.170937,0.107,0.6520329999999994
-160,20.839956,1.148,1.3210520000000017
-150,23.206797,2.889,3.6878930000000025
-140,25.633863,5.12,6.1149590000000025
-130,28.382181,7.509,8.863277
-120,30.992277,9.721,11.473373000000002
-110,32.988834,11.55,13.469929999999998
-100,34.254574,12.808,14.735669999999999
-90,34.4765,13.448,14.957596000000002
-80,35.261593,13.546,15.742688999999999
-70,34.540234,13.479,15.021329999999999
-60,33.68492,12.183,14.166015999999999
-50,31.77574,10.918,12.256836
-40,30.955072,9.707,11.436168000000002
-30,29.680496,8.715,10.161592000000002
-20,28.683128,8.015,9.164224
-10,28.052914,7.616,8.534010000000002
0,27.21816,7.475,7.699256000000002
10,28.053673,7.616,8.534769
20,28.682735,8.013,9.163831000000002
30,29.678709,8.713,10.159805000000002
40,30.954973,9.709,11.436069
50,31.776947,10.92,12.258043
60,33.687225,12.183,14.168320999999999
70,34.54019,13.477,15.021286000000003
80,35.262306,13.546,15.743402000000003
90,34.478626,13.448,14.959722
100,34.251926,12.808,14.733021999999998
110,32.985905,11.548,13.467001000000003
120,30.991913,9.721,11.473009000000001
130,28.382935,7.507,8.864031
140,25.63605,5.122,6.117146000000002
150,23.20847,2.889,3.6895659999999992
160,20.838839,1.144,1.319935000000001
170,20.170742,0.107,0.6518380000000015
180,19.518904,0,0
-170,-5.951104,2.875,0.8251059999999999
-160,-5.794176,3.274,0.9820339999999996
-150,-5.7522936,3.748,1.0239164
-140,-5.3924584,4.109,1.3837516
-130,-5.323101,4.197,1.4531089999999995
-120,-5.4240437,3.909,1.3521662999999995
-110,-5.680697,3.25,1.0955129999999995
-100,-6.062576,2.332,0.7136339999999999
-90,-6.4736104,1.326,0.30259959999999975
-80,-6.764816,0.465,0.011394000000000126
-70,-6.775729,0,0.00048099999999973164
-60,-6.426769,0.163,0.34944099999999967
-50,-5.5633135,0.924,1.2128965000000003
-40,-4.8342924,2.18,1.9419176
-30,-3.4088256,3.756,3.3673843999999997
-20,-2.4110456,5.329,4.365164399999999
-10,-1.6801496,6.565,5.0960604
0,-1.5401475,7.214,5.2360625
10,-1.6776254,6.565,5.0985846
20,-2.410327,5.327,4.365883
30,-3.408302,3.76,3.367908
40,-4.8341393,2.18,1.9420706999999995
50,-5.5621734,0.924,1.2140366
60,-6.3473487,0.163,0.42886129999999945
70,-6.77621,0,0
80,-6.765045,0.465,0.011165000000000092
90,-6.4738636,1.326,0.30234640000000024
100,-6.061957,2.33,0.7142530000000002
110,-5.680265,3.25,1.0959449999999995
120,-5.4235177,3.909,1.3526923000000002
130,-5.323854,4.195,1.452356
140,-5.391145,4.109,1.385065
150,-5.7540655,3.748,1.0221444999999996
160,-5.795706,3.274,0.9805039999999998
170,-5.948761,2.873,0.8274489999999997
180,-5.8757257,2.692,0.9004842999999996
-170,82.40763,0.143,0.536990000000003
-160,83.07027,0.455,1.199629999999999
-150,83.98818,0.993,2.1175400000000053
-140,85.02487,1.749,3.1542300000000125
-130,86.071526,2.675,4.200886000000011
-120,87.0571,3.689,5.186460000000011
-110,87.90358,4.714,6.032940000000011
-100,88.48269,5.504,6.612050000000011
-90,88.64352,5.799,6.772880000000001
-80,88.34989,5.522,6.4792500000000075
-70,87.76259,4.769,5.8919500000000085
