smile,scan,Reference Energy,MACE_relative_energy,wb97m_relative_energy
c1ccnc(c1)c2nccs2,50,7.678,6.369368203,6.515395250007998
c1ccnc(c1)c2nccs2,60,8.284,6.713727433,6.890389250002897
c1ccnc(c1)c2nccs2,70,8.892,6.984578223,7.267014750007945
c1ccnc(c1)c2nccs2,80,9.245,7.085760475,7.486388750039055
c1ccnc(c1)c2nccs2,90,9.126,6.983504225,7.389942000004339
c1ccnc(c1)c2nccs2,100,8.473,6.620136734,6.903378500034307
c1ccnc(c1)c2nccs2,110,7.379,5.959532374,6.053555250032616
c1ccnc(c1)c2nccs2,120,5.988,5.025010217,4.9667880000441755
c1ccnc(c1)c2nccs2,130,4.479,3.865998657,3.750818500003845
c1ccnc(c1)c2nccs2,140,3.043,2.661203624,2.5648435000019276
c1ccnc(c1)c2nccs2,150,1.79,1.572626917,1.5196794999869212
c1ccnc(c1)c2nccs2,160,0.835,0.733978376,0.7128400000550528
c1ccnc(c1)c2nccs2,170,0.231,0.20231329,0.1965330000317067
c1ccnc(c1)c2nccs2,180,0,0,0
c1ccnc(c1)c2ncco2,-170,0.124,0.13174375,0.10397674998003481
c1ccnc(c1)c2ncco2,-160,0.504,0.487108948,0.3988390000060349
c1ccnc(c1)c2ncco2,-150,1.136,1.038420654,0.8855280000042853
c1ccnc(c1)c2ncco2,-140,2.014,1.788596667,1.5826177499778282
c1ccnc(c1)c2ncco2,-130,3.081,2.645910451,2.425789499982045
c1ccnc(c1)c2ncco2,-120,4.271,3.502655099,3.3539874999856067
c1ccnc(c1)c2ncco2,-110,5.434,4.220491038,4.256332499990236
c1ccnc(c1)c2ncco2,-100,6.368,4.684030559,4.986240499995063
c1ccnc(c1)c2ncco2,-90,6.909,4.834486136,5.407293000002085
c1ccnc(c1)c2ncco2,-80,6.924,4.769838436,5.466466250002497
c1ccnc(c1)c2ncco2,-70,6.423,4.510955629,5.139475999993408
c1ccnc(c1)c2ncco2,-60,5.607,4.065897093,4.577988999977123
c1ccnc(c1)c2ncco2,-50,4.724,3.485860677,3.9237574999738456
c1ccnc(c1)c2ncco2,-40,3.96,2.910071888,3.327506999988259
c1ccnc(c1)c2ncco2,-30,3.369,2.428818469,2.86240399999258
c1ccnc(c1)c2ncco2,-20,2.974,2.075014161,2.5468969999973012
c1ccnc(c1)c2ncco2,-10,2.776,1.875672384,2.39453999998247
c1ccnc(c1)c2ncco2,0,2.675,1.761700949,2.2993482499802553
c1ccnc(c1)c2ncco2,10,2.776,1.875672384,2.39453999998247
c1ccnc(c1)c2ncco2,20,2.974,2.075014161,2.5468969999973012
c1ccnc(c1)c2ncco2,30,3.365,2.426968125,2.8600822500055756
c1ccnc(c1)c2ncco2,40,3.96,2.910071888,3.3274442499741497
c1ccnc(c1)c2ncco2,50,4.724,3.485860677,3.9237574999738456
c1ccnc(c1)c2ncco2,60,5.607,4.065897093,4.577988999977123
c1ccnc(c1)c2ncco2,70,6.423,4.510955629,5.139538750007517
c1ccnc(c1)c2ncco2,80,6.924,4.769838436,5.466466250002497
c1ccnc(c1)c2ncco2,90,6.907,4.834486136,5.407230249987975
c1ccnc(c1)c2ncco2,100,6.368,4.684030559,4.986303249973503
c1ccnc(c1)c2ncco2,110,5.434,4.220491038,4.256332499990236
c1ccnc(c1)c2ncco2,120,4.271,3.502655099,3.3539874999856067
c1ccnc(c1)c2ncco2,130,3.081,2.645910451,2.425726750003605
c1ccnc(c1)c2ncco2,140,2.014,1.788596667,1.5826177499778282
c1ccnc(c1)c2ncco2,150,1.136,1.038420654,0.8855280000042853
c1ccnc(c1)c2ncco2,160,0.504,0.487108948,0.3988390000060349
c1ccnc(c1)c2ncco2,170,0.124,0.13174375,0.10397674998003481
c1ccnc(c1)c2ncco2,180,0,0,0
CCCCF,-170,0.449,0.664582348,0.3608752499948764
CCCCF,-160,1.011,1.221030333,0.8623732500056747
CCCCF,-150,1.811,1.974022888,1.5578942499831783
CCCCF,-140,2.666,2.720947654,2.291943749991816
CCCCF,-130,3.349,3.251951443,2.851485499998745
CCCCF,-120,3.627,3.414115152,3.0476419999814652
CCCCF,-110,3.345,3.138533746,2.810509749988057
CCCCF,-100,2.58,2.474756469,2.1837627499938606
CCCCF,-90,1.596,1.591183581,1.363996749973353
CCCCF,-80,0.682,0.728787245,0.5690169999972738
CCCCF,-70,0.104,0.141499849,0.05346300000056203
CCCCF,-60,0.002,0.000309912,0.0003137499992078574
CCCCF,-50,0.463,0.346237127,0.4533059999826605
CCCCF,-40,1.388,1.090233098,1.3321197499753623
CCCCF,-30,2.602,2.055084172,2.450011000006498
CCCCF,-20,3.835,3.000860664,3.5443709999900364
CCCCF,-10,4.765,3.681235272,4.33577399998228
CCCCF,0,5.113,3.927190079,4.61902750000192
CCCCF,10,4.765,3.680701068,4.335334749990523
CCCCF,20,3.835,3.000431306,3.54380625000573
CCCCF,30,2.604,2.055740428,2.450763999997463
CCCCF,40,1.39,1.091679498,1.3336885000070708
CCCCF,50,0.461,0.345638238,0.4525529999916955
CCCCF,60,0,0,0
CCCCF,70,0.104,0.142076288,0.053965000006428454
CCCCF,80,0.68,0.72846443,0.568765999976506
CCCCF,90,1.598,1.592045283,1.3648752499925365
CCCCF,100,2.582,2.475967056,2.1849549999765827
CCCCF,110,3.345,3.138808134,2.810760750008825
CCCCF,120,3.625,3.413489584,3.0470144999830495
CCCCF,130,3.349,3.252142802,2.8516737500054035
CCCCF,140,2.666,2.720778411,2.2917554999851575
CCCCF,150,1.809,1.972796621,1.556702000000456
CCCCF,160,1.011,1.22095662,0.8623732500056747
CCCCF,170,0.447,0.664416546,0.36068699998821785
CCCCF,180,0.245,0.455882083,0.1718095000013875
CC(=O)Nc1[nH]ccn1,-170,0.279,0.188467151,0.21159299999368386
CC(=O)Nc1[nH]ccn1,-160,0.863,0.61710525,0.6861712499797079
CC(=O)Nc1[nH]ccn1,-150,1.742,1.298585428,1.4346532499875764
CC(=O)Nc1[nH]ccn1,-140,2.854,2.217990813,2.441790749977315
CC(=O)Nc1[nH]ccn1,-130,4.093,3.327005007,3.6415080000016076
CC(=O)Nc1[nH]ccn1,-120,5.295,4.51106656,4.895190249996659
CC(=O)Nc1[nH]ccn1,-110,6.318,5.675235402,6.056190749983159
CC(=O)Nc1[nH]ccn1,-100,7.13,6.775179887,7.0275607499918635
CC(=O)Nc1[nH]ccn1,-90,7.82,7.926188785,7.401613499989139
CC(=O)Nc1[nH]ccn1,-80,7.667,7.982418409,7.271909250002722
CC(=O)Nc1[nH]ccn1,-70,7.548,8.044473871,7.1933462499941925
CC(=O)Nc1[nH]ccn1,-60,7.503,8.136105602,7.179666749985927
CC(=O)Nc1[nH]ccn1,-50,7.541,8.24654051,7.243295249989359
CC(=O)Nc1[nH]ccn1,-40,7.639,8.287526851,7.340934249971127
CC(=O)Nc1[nH]ccn1,-30,7.79,8.241064818,7.474968250003684
CC(=O)Nc1[nH]ccn1,-20,8.144,8.178798932,7.658574749982421
CC(=O)Nc1[nH]ccn1,-10,8.72,8.154150287,7.857115750001924
CC(=O)Nc1[nH]ccn1,0,9.215,8.175768379,8.04216549998415
CC(=O)Nc1[nH]ccn1,10,8.72,8.154150287,7.857115750001924
CC(=O)Nc1[nH]ccn1,20,8.144,8.178798932,7.658574749982421
CC(=O)Nc1[nH]ccn1,30,7.79,8.241064818,7.474968250003684
CC(=O)Nc1[nH]ccn1,40,7.639,8.287526851,7.340934249971127
CC(=O)Nc1[nH]ccn1,50,7.541,8.24654051,7.243295249989359
CC(=O)Nc1[nH]ccn1,60,7.503,8.136105602,7.1796039999718175
CC(=O)Nc1[nH]ccn1,70,7.548,8.044473871,7.1933462499941925
CC(=O)Nc1[nH]ccn1,80,7.667,7.982418409,7.271909250002722
CC(=O)Nc1[nH]ccn1,90,7.82,7.926406876,7.400421249970748
CC(=O)Nc1[nH]ccn1,100,7.13,6.775179887,7.0275607499918635
CC(=O)Nc1[nH]ccn1,110,6.318,5.675235402,6.056190749983159
CC(=O)Nc1[nH]ccn1,120,5.295,4.51106656,4.895190249996659
CC(=O)Nc1[nH]ccn1,130,4.093,3.327005007,3.6415080000016076
CC(=O)Nc1[nH]ccn1,140,2.854,2.217990813,2.441790749977315
CC(=O)Nc1[nH]ccn1,150,1.742,1.298585428,1.4346532499875764
CC(=O)Nc1[nH]ccn1,160,0.863,0.61710525,0.6861712499797079
CC(=O)Nc1[nH]ccn1,170,0.279,0.188467151,0.21159299999368386
CC(=O)Nc1[nH]ccn1,180,0,0,0
COc1ccccc1,-170,0.15,0.12084994,0.1419404999911933
COc1ccccc1,-160,0.595,0.495038538,0.5872772500011081
COc1ccccc1,-150,1.223,0.992355326,1.1883595000030311
COc1ccccc1,-140,1.936,1.533064912,1.8791114999783076
COc1ccccc1,-130,2.521,2.007987089,2.4731029999909993
COc1ccccc1,-120,2.79,2.35432725,2.7830879999930858
COc1ccccc1,-110,2.879,2.590280667,2.9179377499950476
COc1ccccc1,-100,2.923,2.759577339,3.009992000005184
COc1ccccc1,-90,2.95,2.820865796,3.0353429999982495
COc1ccccc1,-80,2.924,2.738503879,3.0025247500026353
COc1ccccc1,-70,2.865,2.54659769,2.901748249993119
COc1ccccc1,-60,2.736,2.280383663,2.733327250004578
COc1ccccc1,-50,2.4,1.93214646,2.3800447500047994
COc1ccccc1,-40,1.797,1.46540387,1.7863669999913157
COc1ccccc1,-30,1.133,0.926794542,1.122848500004352
COc1ccccc1,-20,0.561,0.455075917,0.554207999984726
COc1ccccc1,-10,0.135,0.104082979,0.1255627499826062
COc1ccccc1,0,0,0,0
COc1ccccc1,10,0.135,0.104826254,0.1261902499810219
COc1ccccc1,20,0.561,0.456881721,0.5559649999874239
COc1ccccc1,30,1.133,0.92697009,1.1232249999819999
COc1ccccc1,40,1.795,1.465607305,1.7867435000046328
COc1ccccc1,50,2.4,1.932562399,2.3804839999965566
COc1ccccc1,60,2.736,2.280355358,2.7331389999979194
COc1ccccc1,70,2.865,2.546028353,2.9011835000088126
COc1ccccc1,80,2.924,2.739215463,3.003214999979491
COc1ccccc1,90,2.95,2.821828427,3.0363470000099824
COc1ccccc1,100,2.923,2.757236663,3.007544749989961
COc1ccccc1,110,2.881,2.590697609,2.918126000001706
COc1ccccc1,120,2.788,2.35228012,2.7808917499986308
COc1ccccc1,130,2.521,2.007477326,2.4723500000000342
COc1ccccc1,140,1.936,1.533557231,1.879613499984174
COc1ccccc1,150,1.223,0.991741219,1.1878574999971647
COc1ccccc1,160,0.595,0.49496186,0.5872772500011081
COc1ccccc1,170,0.15,0.121935649,0.14294450000292613
COc1ccccc1,180,0.002,0.001882959,0.002070750001905708
CCNC(=O)C,-170,0.626,0.527748748,0.4937797500231511
CCNC(=O)C,-160,0.628,0.523726192,0.48122975001916757
CCNC(=O)C,-150,0.636,0.533381907,0.4838652500053797
CCNC(=O)C,-140,0.624,0.54669256,0.47526849999854903
CCNC(=O)C,-130,0.577,0.536470762,0.4515490000156319
CCNC(=O)C,-120,0.498,0.506541551,0.3965172500190306
CCNC(=O)C,-110,0.378,0.416146766,0.3003842500191922
CCNC(=O)C,-100,0.226,0.269363294,0.1766412500177239
CCNC(=O)C,-90,0.074,0.097358945,0.04881950002655344
CCNC(=O)C,-80,0,1.16e-05,0
CCNC(=O)C,-70,0.163,0.121179298,0.17613925001185748
CCNC(=O)C,-60,0.705,0.609936091,0.7236957499991092
CCNC(=O)C,-50,1.634,1.467269479,1.6170675000192603
CCNC(=O)C,-40,2.786,2.497061453,2.6975597500235438
CCNC(=O)C,-30,3.955,3.377748196,3.7363860000046145
CCNC(=O)C,-20,4.908,3.935498225,4.5973787500209085
CCNC(=O)C,-10,5.545,4.211088532,5.185346249998872
CCNC(=O)C,0,5.74,4.200508514,5.37296875002454
CCNC(=O)C,10,5.543,4.210625097,5.184907000007115
CCNC(=O)C,20,4.908,3.936448435,4.598320000018532
CCNC(=O)C,30,3.955,3.378917236,3.737578250023006
CCNC(=O)C,40,2.788,2.49765237,2.697999000015301
CCNC(=O)C,50,1.632,1.466680309,1.6164400000208445
CCNC(=O)C,60,0.707,0.609716109,0.7234447500140107
CCNC(=O)C,70,0.163,0.120876193,0.17582550001264963
CCNC(=O)C,80,0,0,0
CCNC(=O)C,90,0.072,0.096967606,0.048505750027345584
CCNC(=O)C,100,0.226,0.269305114,0.1766412500177239
CCNC(=O)C,110,0.376,0.416087083,0.30032150000508295
CCNC(=O)C,120,0.498,0.506422386,0.3963917500264813
CCNC(=O)C,130,0.577,0.536160535,0.4512979999948641
CCNC(=O)C,140,0.622,0.546042643,0.4745782500216933
CCNC(=O)C,150,0.636,0.534750738,0.48512025000221115
CCNC(=O)C,160,0.628,0.523549558,0.48097874999839973
CCNC(=O)C,170,0.626,0.526727093,0.49283850002552754
CCNC(=O)C,180,0.634,0.542954923,0.49490925002743325
CC/C=C/C,-170,2.288,1.632238371,1.8337432499965445
CC/C=C/C,-160,1.81,1.259904731,1.4238602499862907
CC/C=C/C,-150,1.203,0.80279967,0.9157107499958528
CC/C=C/C,-140,0.63,0.389021051,0.44935274998550767
CC/C=C/C,-130,0.204,0.1033993,0.12368024998735905
CC/C=C/C,-120,0,0,0
CC/C=C/C,-110,0.075,0.086122905,0.09236799999150946
CC/C=C/C,-100,0.357,0.341572901,0.3884224999823971
CC/C=C/C,-90,0.8,0.725849811,0.8405989999964447
CC/C=C/C,-80,1.323,1.178612286,1.3669459999944422
CC/C=C/C,-70,1.861,1.569710072,1.8333039999869527
CC/C=C/C,-60,2.241,1.768589538,2.1099687499875586
CC/C=C/C,-50,2.312,1.76128202,2.1033172499900843
CC/C=C/C,-40,1.999,1.55922426,1.7759504999855125
CC/C=C/C,-30,1.397,1.208186768,1.2306529999889904
CC/C=C/C,-20,0.781,0.810065501,0.6573689999953558
CC/C=C/C,-10,0.387,0.498866609,0.23255149999783953
CC/C=C/C,0,0.244,0.384916335,0.07686874998427129
CC/C=C/C,10,0.387,0.498468499,0.23211224998824775
CC/C=C/C,20,0.781,0.809141801,0.6564904999940069
CC/C=C/C,30,1.397,1.20850091,1.2310922499985821
CC/C=C/C,40,1.999,1.55865085,1.7753229999870968
CC/C=C/C,50,2.314,1.761675443,2.103630999989292
CC/C=C/C,60,2.243,1.769925067,2.1114119999910486
CC/C=C/C,70,1.861,1.570111765,1.8337432499965445
CC/C=C/C,80,1.323,1.178082946,1.3663184999960265
CC/C=C/C,90,0.8,0.725482079,0.8402224999831276
CC/C=C/C,100,0.357,0.343230399,0.3901167499888203
CC/C=C/C,110,0.075,0.085610431,0.09186599998564304
CC/C=C/C,120,0.002,0.001783757,0.0016942499885885809
CC/C=C/C,130,0.206,0.104454018,0.12468424999909189
CC/C=C/C,140,0.63,0.388985667,0.449289999989233
CC/C=C/C,150,1.203,0.802076214,0.9149577499870531
CC/C=C/C,160,1.812,1.261687753,1.4256172499889885
CC/C=C/C,170,2.286,1.631301888,1.832801999998921
CC/C=C/C,180,2.473,1.773865189,1.9951362499921288
c1ccnc(c1)c2ccccn2,-170,0.169,0.152575161,0.15285899998502828
c1ccnc(c1)c2ccccn2,-160,0.515,0.416230441,0.43429274998786127
c1ccnc(c1)c2ccccn2,-150,1.194,0.951873898,0.9869947499906573
c1ccnc(c1)c2ccccn2,-140,2.222,1.781079023,1.8304174999799727
c1ccnc(c1)c2ccccn2,-130,3.548,2.859080909,2.9299229999790555
c1ccnc(c1)c2ccccn2,-120,5.04,4.013687184,4.151853750004335
c1ccnc(c1)c2ccccn2,-110,6.496,5.028083328,5.311912999993211
c1ccnc(c1)c2ccccn2,-100,7.67,5.75047802,6.2268707499802645
c1ccnc(c1)c2ccccn2,-90,8.344,6.123881539,6.723536999974726
c1ccnc(c1)c2ccccn2,-80,8.418,6.204392448,6.785784999988778
c1ccnc(c1)c2ccccn2,-70,8.01,6.040592298,6.538738249977598
c1ccnc(c1)c2ccccn2,-60,7.388,5.734774956,6.139020749988049
c1ccnc(c1)c2ccccn2,-50,6.848,5.453480079,5.824204000005295
c1ccnc(c1)c2ccccn2,-40,6.606,5.353774418,5.751162999989958
c1ccnc(c1)c2ccccn2,-30,6.746,5.534537102,5.998335249993687
c1ccnc(c1)c2ccccn2,-20,7.242,5.981904091,6.532149499994233
c1ccnc(c1)c2ccccn2,-10,7.898,6.52820291,7.142518749979843
c1ccnc(c1)c2ccccn2,0,8.142,6.625695054,7.266763749987177
c1ccnc(c1)c2ccccn2,10,7.902,6.531911284,7.146346499984446
c1ccnc(c1)c2ccccn2,20,7.244,5.982121475,6.532212249972673
c1ccnc(c1)c2ccccn2,30,6.742,5.532547954,5.99651549997688
c1ccnc(c1)c2ccccn2,40,6.608,5.355949411,5.753233749991864
c1ccnc(c1)c2ccccn2,50,6.85,5.453863113,5.824831500003711
c1ccnc(c1)c2ccccn2,60,7.388,5.734645541,6.139020749988049
c1ccnc(c1)c2ccccn2,70,8.012,6.04000791,6.538110749979182
c1ccnc(c1)c2ccccn2,80,8.416,6.204320866,6.78547124998957
c1ccnc(c1)c2ccccn2,90,8.344,6.121265423,6.720838749974405
c1ccnc(c1)c2ccccn2,100,7.67,5.750280821,6.226619749995166
c1ccnc(c1)c2ccccn2,110,6.498,5.030167153,5.314109249987666
c1ccnc(c1)c2ccccn2,120,5.04,4.015373255,4.153485249978814
c1ccnc(c1)c2ccccn2,130,3.55,2.860999813,2.932244750001729
c1ccnc(c1)c2ccccn2,140,2.222,1.78080072,1.8302292499733142
c1ccnc(c1)c2ccccn2,150,1.192,0.949813479,0.9851122499954101
c1ccnc(c1)c2ccccn2,160,0.519,0.419384907,0.43730474998739055
c1ccnc(c1)c2ccccn2,170,0.169,0.151425443,0.15172949998074614
c1ccnc(c1)c2ccccn2,180,0,0,0
CC(=O)c1cccs1,-170,1.169,0.835298306,0.881511999957354
CC(=O)c1cccs1,-160,1.539,1.305112092,1.2522389999915617
CC(=O)c1cccs1,-150,2.218,2.028282241,1.8928537499650133
CC(=O)c1cccs1,-140,3.194,2.97925709,2.793127999967737
CC(=O)c1cccs1,-130,4.441,4.084012918,3.907191499994269
CC(=O)c1cccs1,-120,5.868,5.225472175,5.151712249998184
CC(=O)c1cccs1,-110,7.345,6.227522325,6.366614999977003
CC(=O)c1cccs1,-100,8.653,6.897844132,7.306045249937938
CC(=O)c1cccs1,-90,9.237,7.276784745,7.726093749933227
CC(=O)c1cccs1,-80,8.463,7.406989152,7.386616249934264
CC(=O)c1cccs1,-70,6.987,6.691748735,6.3073162499483715
CC(=O)c1cccs1,-60,5.361,5.483415804,4.943946999973434
CC(=O)c1cccs1,-50,3.854,4.12754787,3.6041089999747555
CC(=O)c1cccs1,-40,2.57,2.816587381,2.414117999997245
CC(=O)c1cccs1,-30,1.523,1.677354405,1.4318294999947057
CC(=O)c1cccs1,-20,0.713,0.78963699,0.6776999999297573
CC(=O)c1cccs1,-10,0.192,0.211688607,0.18454774994069112
CC(=O)c1cccs1,0,0,0,0
CC(=O)c1cccs1,10,0.19,0.211688607,0.18454774994069112
CC(=O)c1cccs1,20,0.713,0.78963699,0.6776999999297573
CC(=O)c1cccs1,30,1.523,1.677354405,1.4318294999947057
CC(=O)c1cccs1,40,2.57,2.816587381,2.414117999997245
CC(=O)c1cccs1,50,3.854,4.12754787,3.6041089999747555
CC(=O)c1cccs1,60,5.361,5.483415804,4.943946999973434
CC(=O)c1cccs1,70,6.989,6.691748735,6.3073162499483715
CC(=O)c1cccs1,80,8.463,7.406989152,7.386616249934264
CC(=O)c1cccs1,90,9.237,7.276784745,7.726093749933227
CC(=O)c1cccs1,100,8.653,6.897844132,7.3061079999877165
CC(=O)c1cccs1,110,7.345,6.227522325,6.366552249998563
CC(=O)c1cccs1,120,5.868,5.225472175,5.151712249998184
CC(=O)c1cccs1,130,4.443,4.084012918,3.907254249972709
CC(=O)c1cccs1,140,3.194,2.97925709,2.793127999967737
CC(=O)c1cccs1,150,2.218,2.028282241,1.8928537499650133
CC(=O)c1cccs1,160,1.539,1.305112092,1.2522389999915617
CC(=O)c1cccs1,170,1.169,0.835298306,0.881511999957354
CC(=O)c1cccs1,180,1.059,0.627824369,0.7592749999378157
CC(=O)c1ccco1,-170,0.147,0.149734632,0.14696050001418826
CC(=O)c1ccco1,-160,0.593,0.586541098,0.5815042499871481
CC(=O)c1ccco1,-150,1.366,1.297903897,1.302878249999253
CC(=O)c1ccco1,-140,2.461,2.281311056,2.301732750017038
CC(=O)c1ccco1,-130,3.861,3.496329308,3.5471947500185763
CC(=O)c1ccco1,-120,5.51,4.874732217,4.998665000006497
CC(=O)c1ccco1,-110,7.315,6.287937025,6.5566220000037845
CC(=O)c1ccco1,-100,9.152,7.56178338,8.04229100001237
CC(=O)c1ccco1,-90,10.677,8.291254124,9.03750599999654
CC(=O)c1ccco1,-80,9.809,8.69962016,8.853836750003694
CC(=O)c1ccco1,-70,8.066,7.745302827,7.5815805000056
CC(=O)c1ccco1,-60,6.27,6.323600136,6.085432249994938
CC(=O)c1ccco1,-50,4.688,4.82019017,4.671674749997408
CC(=O)c1ccco1,-40,3.516,3.444052754,3.470388750012745
CC(=O)c1ccco1,-30,2.591,2.300319941,2.525687500008047
CC(=O)c1ccco1,-20,1.912,1.437880857,1.835186500017869
CC(=O)c1ccco1,-10,1.491,0.892962015,1.4008310000158986
CC(=O)c1ccco1,0,1.344,0.701946864,1.2477210000101024
CC(=O)c1ccco1,10,1.491,0.892962015,1.4008310000158986
CC(=O)c1ccco1,20,1.912,1.437880857,1.835186500017869
CC(=O)c1ccco1,30,2.591,2.300319941,2.525687500008047
CC(=O)c1ccco1,40,3.516,3.444052754,3.470388750012745
CC(=O)c1ccco1,50,4.688,4.82019017,4.671674749997408
CC(=O)c1ccco1,60,6.27,6.323600136,6.085432249994938
CC(=O)c1ccco1,70,8.066,7.745302827,7.5815805000056
CC(=O)c1ccco1,80,9.809,8.69962016,8.853899500017803
CC(=O)c1ccco1,90,10.677,8.291254124,9.03750599999654
CC(=O)c1ccco1,100,9.152,7.56178338,8.04229100001237
CC(=O)c1ccco1,110,7.315,6.287937025,6.5566220000037845
CC(=O)c1ccco1,120,5.51,4.874732217,4.998665000006497
CC(=O)c1ccco1,130,3.861,3.496329308,3.5471947500185763
CC(=O)c1ccco1,140,2.461,2.281311056,2.301732750017038
CC(=O)c1ccco1,150,1.366,1.297903897,1.302878249999253
CC(=O)c1ccco1,160,0.593,0.586541098,0.5815042499871481
CC(=O)c1ccco1,170,0.147,0.149734632,0.14696050001418826
CC(=O)c1ccco1,180,0,0,0
COCO,-170,2.875,2.395794109,2.600799250007455
COCO,-160,3.274,2.721460246,2.9454222500041283
COCO,-150,3.748,3.087919368,3.3411864999965246
COCO,-140,4.109,3.359114467,3.6275147500119687
COCO,-130,4.197,3.417883702,3.6725692500123586
COCO,-120,3.909,3.183382033,3.398038000009933
COCO,-110,3.25,2.654006135,2.804485750006833
COCO,-100,2.332,1.896443512,1.9808919999995567
COCO,-90,1.326,1.071056362,1.098689750011843
COCO,-80,0.465,0.375989343,0.3642637500077228
COCO,-70,0,0.00022254,0.0001882500066585635
COCO,-60,0.163,0.088038521,0.1767667500102732
COCO,-50,0.924,0.645996215,0.9322139999969892
COCO,-40,2.18,1.573917182,2.1599177500005595
COCO,-30,3.756,2.678242985,3.623561499996981
COCO,-20,5.329,3.751217843,5.040770250003632
COCO,-10,6.565,4.616781874,6.143601500001452
COCO,0,7.214,5.1552801,6.71199100000031
COCO,10,6.565,4.617124019,6.1435387500051775
COCO,20,5.327,3.749700479,5.039201500007593
COCO,30,3.76,2.680453971,3.62588325000182
COCO,40,2.18,1.574641995,2.160670750009359
COCO,50,0.924,0.646684604,0.9330297500020635
COCO,60,0.163,0.087661224,0.17645300001106534
COCO,70,0,0,0
COCO,80,0.465,0.375534057,0.3640127500047896
COCO,90,1.326,1.071059297,1.098689750011843
COCO,100,2.33,1.89546731,1.980076250012317
COCO,110,3.25,2.654407768,2.8046740000134918
COCO,120,3.909,3.183037007,3.3979752500136584
COCO,130,4.195,3.417476061,3.672130000002767
COCO,140,4.109,3.35878578,3.6272637500090354
COCO,150,3.748,3.088016925,3.3410610000039753
COCO,160,3.274,2.72192976,2.9459242500099947
COCO,170,2.873,2.394711851,2.599795250013557
COCO,180,2.692,2.229269209,2.4384649999964125
CCCF,-170,0.4,0.718584432,0.31017325000874507
CCCF,-160,1.016,1.310423196,0.8520822500102554
CCCF,-150,1.89,2.113519956,1.6187617500078488
CCCF,-140,2.829,2.909445842,2.4150592500127033
CCCF,-130,3.58,3.474047982,3.025114749999105
CCCF,-120,3.891,3.642805176,3.2586702500086773
CCCF,-110,3.607,3.348561309,3.0264325000100456
CCCF,-100,2.806,2.645610372,2.389269000010046
CCCF,-90,1.762,1.707659874,1.5130280000072815
CCCF,-80,0.788,0.789377166,0.66979350000679
CCCF,-70,0.148,0.155943715,0.10291000000769657
CCCF,-60,0,0,0
CCCF,-50,0.432,0.351968444,0.42280950000971984
CCCF,-40,1.357,1.121319117,1.3013095000032138
CCCF,-30,2.589,2.125697116,2.434260750014161
CCCF,-20,3.844,3.113452997,3.546881000001534
CCCF,-10,4.791,3.824585772,4.354222500010607
CCCF,0,5.146,4.081914588,4.646574750007275
CCCF,10,4.791,3.824871548,4.354536250009815
CCCF,20,3.846,3.114088258,3.547445750003675
CCCF,30,2.589,2.125438609,2.434009750011228
CCCF,40,1.357,1.121163338,1.3012467500069391
CCCF,50,0.432,0.35213566,0.4229977499985438
CCCF,60,0.002,0.000380628,0.000376500013317127
CCCF,70,0.148,0.155620992,0.10259625000848871
CCCF,80,0.786,0.788732124,0.6690404999979904
CCCF,90,1.764,1.707653362,1.512965250011007
CCCF,100,2.806,2.645361529,2.388955250010838
CCCF,110,3.605,3.348169294,3.025993250000454
CCCF,120,3.889,3.642227209,3.258105500006536
CCCF,130,3.58,3.474026272,3.025114749999105
CCCF,140,2.827,2.9089816,2.4146200000031115
CCCF,150,1.89,2.11326739,1.6185735000011903
CCCF,160,1.016,1.310402014,0.8520822500102554
CCCF,170,0.4,0.718896693,0.3104242500116783
CCCF,180,0.178,0.497934325,0.12029175001018189
c1ccc(cc1)c2ncccn2,-170,0.207,0.192989791,0.20858099999415458
c1ccc(cc1)c2ncccn2,-160,0.392,0.320385577,0.3641382499795043
c1ccc(cc1)c2ncccn2,-150,0.918,0.785127216,0.8508272499777547
c1ccc(cc1)c2ncccn2,-140,1.746,1.568590579,1.6476267500063102
c1ccc(cc1)c2ncccn2,-130,2.83,2.601507207,2.699128499983914
c1ccc(cc1)c2ncccn2,-120,4.056,3.739060301,3.9001007500050378
c1ccc(cc1)c2ncccn2,-110,5.235,4.743676424,5.040707499971688
c1ccc(cc1)c2ncccn2,-100,6.272,5.423862135,5.884130249996673
c1ccc(cc1)c2ncccn2,-90,6.654,5.619421765,6.177235499984306
c1ccc(cc1)c2ncccn2,-80,6.267,5.419770714,5.8796122499795445
c1ccc(cc1)c2ncccn2,-70,5.26,4.766566899,5.0647407499894825
c1ccc(cc1)c2ncccn2,-60,4.084,3.759160464,3.926455749974167
c1ccc(cc1)c2ncccn2,-50,2.858,2.620805162,2.7244794999769795
c1ccc(cc1)c2ncccn2,-40,1.759,1.577533122,1.6601767499746245
c1ccc(cc1)c2ncccn2,-30,0.92,0.789099931,0.8562237499783976
c1ccc(cc1)c2ncccn2,-20,0.392,0.321270966,0.36470299999947997
c1ccc(cc1)c2ncccn2,-10,0.235,0.217896683,0.23487324998484382
c1ccc(cc1)c2ncccn2,0,0.001,0.002438592,0.002760999978761447
c1ccc(cc1)c2ncccn2,10,0.235,0.218737263,0.2355634999973688
c1ccc(cc1)c2ncccn2,20,0.392,0.319737318,0.36325974999599
c1ccc(cc1)c2ncccn2,30,0.92,0.791387174,0.8583572499944125
