mol_id,conf_id,scan,ResFF Energy,Reference Energy,scan_group_id,u_qm_rel,wb97m
388.0,2.0,-150.0,0.068359375,0.4375,237,0.4375,0.166664
388.0,3.0,-135.0,0.66015625,1.375,237,1.375,0.79096375
388.0,4.0,-120.0,1.6269531,2.6875,237,2.6875,1.7714325
388.0,5.0,-105.0,2.5253906,3.96875,237,3.96875,2.735649
388.0,6.0,-90.0,2.9384766,4.53125,237,4.53125,3.151054
388.0,7.0,-75.0,2.4570312,3.96875,237,3.96875,2.73157025
388.0,8.0,-60.0,1.6044922,2.65625,237,2.65625,1.78461
388.0,9.0,-45.0,0.63671875,1.34375,237,1.34375,0.7867595
388.0,10.0,-30.0,0.061523438,0.4375,237,0.4375,0.16233425
388.0,11.0,-15.0,0.0068359375,0.0625,237,0.0625,0.003765
388.0,12.0,0.0,0.09765625,0.0,237,0.0,0.03143775
388.0,13.0,15.0,0.0068359375,0.0625,237,0.0625,0.00382775
388.0,14.0,30.0,0.06347656,0.4375,237,0.4375,0.16233425
388.0,15.0,45.0,0.6376953,1.34375,237,1.34375,0.7867595
388.0,16.0,60.0,1.6015625,2.65625,237,2.65625,1.78329225
388.0,17.0,75.0,2.4570312,3.96875,237,3.96875,2.73157025
388.0,18.0,90.0,2.9375,4.53125,237,4.53125,3.151054
388.0,19.0,105.0,2.5253906,3.96875,237,3.96875,2.735649
388.0,20.0,120.0,1.6269531,2.6875,237,2.6875,1.7714325
388.0,21.0,135.0,0.65722656,1.375,237,1.375,0.78770075
388.0,22.0,150.0,0.06933594,0.4375,237,0.4375,0.16697775
388.0,23.0,165.0,0.0,0.0625,237,0.0625,0.0
388.0,24.0,180.0,0.099609375,0.0,237,0.0,0.03369675
438.0,1.0,-165.0,1.2578125,0.96875,238,0.96875,1.747211
438.0,2.0,-150.0,0.25976562,0.15625,238,0.15625,0.455314
438.0,3.0,-135.0,0.001953125,0.0,238,0.0,0.0
438.0,4.0,-120.0,0.390625,0.625,238,0.625,0.37367625
438.0,5.0,-105.0,0.9609375,1.75,238,1.75,1.25330575
438.0,6.0,-90.0,1.6210938,2.875,238,2.875,2.15389375
438.0,7.0,-75.0,1.8085938,3.34375,238,3.34375,2.47580125
438.0,8.0,-60.0,1.8320312,3.40625,238,3.40625,2.5987285
438.0,9.0,-45.0,2.3320312,3.84375,238,3.84375,3.1431475
438.0,10.0,-30.0,3.8085938,5.09375,238,5.09375,4.505701
438.0,11.0,-15.0,6.3515625,7.4375,238,7.4375,6.96023
438.0,12.0,0.0,9.019531,10.65625,238,10.65625,10.47454375
438.0,13.0,15.0,6.3515625,7.4375,238,7.4375,6.96656775
438.0,14.0,30.0,3.8007812,5.09375,238,5.09375,4.503442
438.0,15.0,45.0,2.3398438,3.84375,238,3.84375,3.14383775
438.0,16.0,60.0,1.8300781,3.40625,238,3.40625,2.59778725
438.0,17.0,75.0,1.8007812,3.34375,238,3.34375,2.4687105
438.0,18.0,90.0,1.6132812,2.875,238,2.875,2.150568
438.0,19.0,105.0,0.95703125,1.75,238,1.75,1.253243
438.0,20.0,120.0,0.390625,0.625,238,0.625,0.3743665
438.0,21.0,135.0,0.0,0.0,238,0.0,0.00269825
438.0,22.0,150.0,0.2578125,0.15625,238,0.15625,0.45525125
438.0,23.0,165.0,1.2578125,0.96875,238,0.96875,1.746709
438.0,24.0,180.0,1.9140625,1.53125,238,1.53125,2.69825
61.0,1.0,-165.0,1.5341797,1.03125,239,1.03125,1.31367125
61.0,2.0,-150.0,0.39160156,0.125,239,0.125,0.2686955
61.0,3.0,-135.0,0.0,0.03125,239,0.03125,0.0036395
61.0,4.0,-120.0,0.2841797,0.53125,239,0.53125,0.37901
61.0,5.0,-105.0,1.0205078,1.3125,239,1.3125,1.12002475
61.0,6.0,-90.0,1.8525391,1.96875,239,1.96875,1.895803
61.0,7.0,-75.0,1.0429688,1.21875,239,1.21875,1.10370975
61.0,8.0,-60.0,0.2890625,0.4375,239,0.4375,0.3560435
61.0,9.0,-45.0,0.020507812,0.0,239,0.0,0.0
61.0,10.0,-30.0,0.5078125,0.25,239,0.25,0.3992155
61.0,11.0,-15.0,1.7431641,1.25,239,1.25,1.5620985
61.0,12.0,0.0,3.2041016,2.65625,239,2.65625,3.055172
61.0,13.0,15.0,1.7539062,1.25,239,1.25,1.56730675
61.0,14.0,30.0,0.5136719,0.25,239,0.25,0.39789775
61.0,15.0,45.0,0.03125,0.0,239,0.0,0.0038905
61.0,16.0,60.0,0.2919922,0.4375,239,0.4375,0.35598075
61.0,17.0,75.0,1.0410156,1.21875,239,1.21875,1.10145075
61.0,18.0,90.0,1.8515625,1.96875,239,1.96875,1.89724625
61.0,19.0,105.0,1.0234375,1.3125,239,1.3125,1.11989925
61.0,20.0,120.0,0.28515625,0.53125,239,0.53125,0.3816455
61.0,21.0,135.0,0.0,0.03125,239,0.03125,0.00207075
61.0,22.0,150.0,0.39160156,0.125,239,0.125,0.2707035
61.0,23.0,165.0,1.5371094,1.03125,239,1.03125,1.31367125
61.0,24.0,180.0,3.1220703,2.53125,239,2.53125,2.9069565
260.0,1.0,-165.0,4.5214844,4.03125,240,4.03125,4.540841
260.0,2.0,-150.0,1.8310547,1.375,240,1.375,1.67624075
260.0,3.0,-135.0,0.375,0.125,240,0.125,0.25997325
260.0,4.0,-120.0,0.0,0.0,240,0.0,0.0064005
260.0,5.0,-105.0,0.21582031,0.34375,240,0.34375,0.27766875
260.0,6.0,-90.0,0.51953125,0.53125,240,0.53125,0.462593
260.0,7.0,-75.0,0.22851562,0.3125,240,0.3125,0.26938575
260.0,8.0,-60.0,0.0068359375,0.0,240,0.0,0.0
260.0,9.0,-45.0,0.49902344,0.21875,240,0.21875,0.379763
260.0,10.0,-30.0,2.1884766,1.65625,240,1.65625,2.02914675
260.0,11.0,-15.0,4.9433594,4.34375,240,4.34375,4.953234
260.0,12.0,0.0,7.151367,6.90625,240,6.90625,7.75997875
260.0,13.0,15.0,4.9501953,4.34375,240,4.34375,4.9553675
260.0,14.0,30.0,2.180664,1.65625,240,1.65625,2.027829
260.0,15.0,45.0,0.49902344,0.21875,240,0.21875,0.3801395
260.0,16.0,60.0,0.0068359375,0.0,240,0.0,0.0
260.0,17.0,75.0,0.22753906,0.3125,240,0.3125,0.26976225
260.0,18.0,90.0,0.51953125,0.53125,240,0.53125,0.46240475
260.0,19.0,105.0,0.21582031,0.34375,240,0.34375,0.278108
260.0,20.0,120.0,0.0029296875,0.0,240,0.0,0.00633775
260.0,21.0,135.0,0.375,0.125,240,0.125,0.259785
260.0,22.0,150.0,1.8310547,1.375,240,1.375,1.673417
260.0,23.0,165.0,4.5253906,4.03125,240,4.03125,4.54040175
260.0,24.0,180.0,7.147461,6.90625,240,6.90625,7.76073175
500.0,1.0,-165.0,0.08984375,0.03125,241,0.03125,0.0
500.0,2.0,-150.0,0.0,0.34375,241,0.34375,0.049949
500.0,3.0,-135.0,0.4951172,1.125,241,1.125,0.57228
500.0,4.0,-120.0,1.2099609,2.3125,241,2.3125,1.4948305
500.0,5.0,-105.0,1.9589844,3.4375,241,3.4375,2.410604
500.0,6.0,-90.0,2.2734375,3.9375,241,3.9375,2.81829075
500.0,7.0,-75.0,1.9980469,3.40625,241,3.40625,2.40978825
500.0,8.0,-60.0,1.2402344,2.28125,241,2.28125,1.4938265
500.0,9.0,-45.0,0.49902344,1.09375,241,1.09375,0.563997
500.0,10.0,-30.0,0.0029296875,0.3125,241,0.3125,0.04285825
500.0,11.0,-15.0,0.099609375,0.03125,241,0.03125,0.003263
500.0,12.0,0.0,0.27929688,0.0,241,0.0,0.0965095
500.0,13.0,15.0,0.09863281,0.03125,241,0.03125,0.00458075
500.0,14.0,30.0,0.00390625,0.3125,241,0.3125,0.04285825
500.0,15.0,45.0,0.49902344,1.09375,241,1.09375,0.563997
500.0,16.0,60.0,1.2402344,2.28125,241,2.28125,1.4938265
500.0,17.0,75.0,1.9980469,3.40625,241,3.40625,2.40978825
500.0,18.0,90.0,2.2734375,3.9375,241,3.9375,2.81778875
500.0,19.0,105.0,1.9541016,3.4375,241,3.4375,2.40853325
500.0,20.0,120.0,1.2138672,2.3125,241,2.3125,1.49790525
500.0,21.0,135.0,0.4951172,1.125,241,1.125,0.57234275
500.0,22.0,150.0,0.0,0.34375,241,0.34375,0.049949
500.0,23.0,165.0,0.09667969,0.03125,241,0.03125,0.0041415
500.0,24.0,180.0,0.28320312,0.0,241,0.0,0.097388
38.0,1.0,-165.0,10.21582,12.78125,242,12.78125,11.81413075
38.0,2.0,-150.0,8.219727,9.6875,242,9.6875,8.92198325
38.0,3.0,-135.0,6.123047,7.9375,242,7.9375,6.907771
38.0,4.0,-120.0,5.1953125,7.15625,242,7.15625,5.85564175
38.0,5.0,-105.0,5.2402344,6.9375,242,6.9375,5.40936375
38.0,6.0,-90.0,5.201172,6.125,242,6.125,4.73191475
38.0,7.0,-75.0,3.9570312,4.46875,242,4.46875,3.4257735
38.0,8.0,-60.0,2.3291016,2.78125,242,2.78125,2.06114925
38.0,9.0,-45.0,1.1611328,1.34375,242,1.34375,0.91684025
38.0,10.0,-30.0,0.41992188,0.40625,242,0.40625,0.221884
38.0,11.0,-15.0,0.00390625,0.0,242,0.0,0.0
38.0,12.0,0.0,0.20214844,0.15625,242,0.15625,0.4170365
38.0,13.0,15.0,0.0,0.0,242,0.0,0.00069025
38.0,14.0,30.0,0.4169922,0.40625,242,0.40625,0.219374
38.0,15.0,45.0,1.1621094,1.34375,242,1.34375,0.91834625
38.0,16.0,60.0,2.3271484,2.78125,242,2.78125,2.06077275
38.0,17.0,75.0,3.9716797,4.46875,242,4.46875,3.4335545
38.0,18.0,90.0,5.1992188,6.125,242,6.125,4.73040875
38.0,19.0,105.0,5.2353516,6.9375,242,6.9375,5.40861075
38.0,20.0,120.0,5.2021484,7.15625,242,7.15625,5.86041075
38.0,21.0,135.0,6.1328125,7.9375,242,7.9375,6.90871225
38.0,22.0,150.0,8.2109375,9.6875,242,9.6875,8.93214875
38.0,23.0,165.0,10.180664,12.78125,242,12.78125,11.8096755
38.0,24.0,180.0,11.365234,14.84375,242,14.84375,14.1976895
465.0,1.0,-165.0,1.9912109,0.5625,243,0.5625,1.429947
465.0,2.0,-150.0,1.9921875,0.4375,243,0.4375,1.582053
465.0,3.0,-135.0,0.9091797,0.4375,243,0.4375,1.48341
465.0,4.0,-120.0,1.5615234,0.84375,243,0.84375,1.69230475
465.0,5.0,-105.0,0.6533203,0.40625,243,0.40625,0.7458465
465.0,6.0,-90.0,0.028320312,0.0,243,0.0,0.1238685
465.0,7.0,-75.0,0.040039062,0.0,243,0.0,0.0
465.0,8.0,-60.0,0.48046875,0.21875,243,0.21875,0.04185425
465.0,9.0,-45.0,1.1865234,1.03125,243,1.03125,1.335571
465.0,10.0,-30.0,2.4003906,2.28125,243,2.28125,2.57024
465.0,11.0,-15.0,3.8291016,3.6875,243,3.6875,3.999183
465.0,12.0,0.0,4.870117,4.71875,243,4.71875,5.012972
465.0,13.0,15.0,3.8300781,3.6875,243,3.6875,3.99843
465.0,14.0,30.0,2.4082031,2.28125,243,2.28125,2.573001
465.0,15.0,45.0,1.1386719,1.03125,243,1.03125,1.301184
465.0,16.0,60.0,0.4736328,0.21875,243,0.21875,0.04436425
465.0,17.0,75.0,0.04296875,0.0,243,0.0,0.0041415
465.0,18.0,90.0,0.0,0.0,243,0.0,0.1278845
465.0,19.0,105.0,0.6513672,0.40625,243,0.40625,0.744968
465.0,20.0,120.0,1.5595703,0.84375,243,0.84375,1.692493
465.0,21.0,135.0,0.9160156,0.4375,243,0.4375,1.476884
465.0,22.0,150.0,1.9882812,0.4375,243,0.4375,1.5836845
465.0,23.0,165.0,1.9814453,0.5625,243,0.5625,1.427688
465.0,24.0,180.0,1.8095703,0.125,243,0.125,1.06317325
300.0,1.0,-165.0,1.8095703,2.8125,244,2.8125,2.090579
300.0,2.0,-150.0,0.7158203,1.4375,244,1.4375,0.99377175
300.0,3.0,-135.0,0.11425781,0.53125,244,0.53125,0.26737775
300.0,4.0,-120.0,0.0,0.15625,244,0.15625,0.0
300.0,5.0,-105.0,0.03515625,0.0,244,0.0,0.0355165
300.0,6.0,-90.0,0.16113281,0.15625,244,0.15625,0.2782335
300.0,7.0,-75.0,0.8720703,0.9375,244,0.9375,1.003247
300.0,8.0,-60.0,2.0927734,2.125,244,2.125,2.07407575
300.0,9.0,-45.0,3.4941406,3.5625,244,3.5625,3.4681925
300.0,10.0,-30.0,4.727539,4.71875,244,4.71875,4.62059625
300.0,11.0,-15.0,5.6640625,5.5,244,5.5,5.4458215
300.0,12.0,0.0,6.010742,5.75,244,5.75,5.75097475
300.0,13.0,15.0,5.661133,5.5,244,5.5,5.443437
300.0,14.0,30.0,4.727539,4.71875,244,4.71875,4.617898
300.0,15.0,45.0,3.5048828,3.5625,244,3.5625,3.46951025
300.0,16.0,60.0,2.0908203,2.125,244,2.125,2.06322
300.0,17.0,75.0,0.8691406,0.9375,244,0.9375,1.001992
300.0,18.0,90.0,0.16113281,0.15625,244,0.15625,0.278359
300.0,19.0,105.0,0.03515625,0.0,244,0.0,0.03557925
300.0,20.0,120.0,0.0,0.15625,244,0.15625,0.00269825
300.0,21.0,135.0,0.11425781,0.53125,244,0.53125,0.2671895
300.0,22.0,150.0,0.71484375,1.4375,244,1.4375,0.99314425
300.0,23.0,165.0,1.8076172,2.8125,244,2.8125,2.09315175
300.0,24.0,180.0,2.9394531,3.78125,244,3.78125,2.88769225
489.0,1.0,-165.0,0.0,0.1875,245,0.1875,0.0849635
489.0,2.0,-150.0,0.21875,0.875,245,0.875,0.47188
489.0,3.0,-135.0,1.0332031,1.875,245,1.875,1.296415
489.0,4.0,-120.0,2.1728516,3.125,245,3.125,2.45509375
489.0,5.0,-105.0,3.3125,4.25,245,4.25,3.53439375
489.0,6.0,-90.0,3.8115234,4.75,245,4.75,4.0025715
489.0,7.0,-75.0,3.288086,4.25,245,4.25,3.53062875
489.0,8.0,-60.0,2.133789,3.0625,245,3.0625,2.42535025
489.0,9.0,-45.0,1.0068359,1.75,245,1.75,1.2551255
489.0,10.0,-30.0,0.21484375,0.8125,245,0.8125,0.43768125
489.0,11.0,-15.0,0.0087890625,0.1875,245,0.1875,0.0781865
489.0,12.0,0.0,0.026367188,0.0,245,0.0,0.001506
489.0,13.0,15.0,0.0087890625,0.1875,245,0.1875,0.07812375
489.0,14.0,30.0,0.21484375,0.8125,245,0.8125,0.43755575
489.0,15.0,45.0,1.0068359,1.75,245,1.75,1.2551255
489.0,16.0,60.0,2.1367188,3.0625,245,3.0625,2.424911
489.0,17.0,75.0,3.288086,4.25,245,4.25,3.53075425
489.0,18.0,90.0,3.8105469,4.75,245,4.75,4.00250875
489.0,19.0,105.0,3.3330078,4.25,245,4.25,3.5522775
489.0,20.0,120.0,2.1728516,3.125,245,3.125,2.45509375
489.0,21.0,135.0,1.0263672,1.875,245,1.875,1.29986625
489.0,22.0,150.0,0.21875,0.875,245,0.875,0.47188
489.0,23.0,165.0,0.0,0.1875,245,0.1875,0.08515175
489.0,24.0,180.0,0.022460938,0.0,245,0.0,0.0
499.0,1.0,-165.0,1.5605469,2.40625,246,2.40625,2.031845
499.0,2.0,-150.0,0.85253906,1.34375,246,1.34375,1.284116
499.0,3.0,-135.0,0.5722656,0.65625,246,0.65625,0.84405025
499.0,4.0,-120.0,0.5175781,0.3125,246,0.3125,0.7626635
499.0,5.0,-105.0,0.6113281,0.40625,246,0.40625,1.035375
499.0,6.0,-90.0,0.9550781,0.84375,246,0.84375,1.4933245
499.0,7.0,-75.0,1.3964844,1.46875,246,1.46875,2.01245525
499.0,8.0,-60.0,2.022461,2.15625,246,2.15625,2.5711185
499.0,9.0,-45.0,2.5859375,2.8125,246,2.8125,3.13555475
499.0,10.0,-30.0,3.102539,3.4375,246,3.4375,3.63655075
499.0,11.0,-15.0,3.4580078,3.84375,246,3.84375,3.89997525
499.0,12.0,0.0,3.3701172,3.90625,246,3.90625,3.80221075
499.0,13.0,15.0,2.915039,3.59375,246,3.59375,3.41504325
499.0,14.0,30.0,2.4414062,3.28125,246,3.28125,3.09740275
499.0,15.0,45.0,1.8525391,2.25,246,2.25,2.53704525
499.0,16.0,60.0,1.2460938,1.46875,246,1.46875,1.81692625
499.0,17.0,75.0,0.7138672,0.8125,246,0.8125,1.1712915
499.0,18.0,90.0,0.4658203,0.3125,246,0.3125,0.6454465
499.0,19.0,105.0,0.25195312,0.0,246,0.0,0.260036
499.0,20.0,120.0,0.0,0.0625,246,0.0625,0.0
499.0,21.0,135.0,0.026367188,0.46875,246,0.46875,0.144074
499.0,22.0,150.0,0.47558594,1.25,246,1.25,0.76335375
499.0,23.0,165.0,1.3212891,2.28125,246,2.28125,1.69443825
499.0,24.0,180.0,2.4628906,3.46875,246,3.46875,2.9483715
437.0,1.0,-165.0,2.4667969,3.0625,247,3.0625,2.4779975
437.0,2.0,-150.0,0.6796875,0.65625,247,0.65625,0.38459475
437.0,3.0,-135.0,0.16015625,0.0,247,0.0,0.0
437.0,4.0,-120.0,0.33203125,0.25,247,0.25,0.5919835
437.0,5.0,-105.0,0.5097656,0.4375,247,0.4375,0.78443775
437.0,6.0,-90.0,0.0,0.03125,247,0.03125,0.20412575
437.0,7.0,-75.0,0.5078125,0.03125,247,0.03125,0.04160325
437.0,8.0,-60.0,1.9140625,0.78125,247,0.78125,0.8000625
437.0,9.0,-45.0,3.9101562,2.375,247,2.375,2.4044545
437.0,10.0,-30.0,6.1484375,4.53125,247,4.53125,4.4882565
437.0,11.0,-15.0,8.916016,7.3125,247,7.3125,7.09909575
437.0,12.0,0.0,8.808594,7.40625,247,7.40625,7.117105
437.0,13.0,15.0,5.2929688,3.84375,247,3.84375,3.79957525
437.0,14.0,30.0,3.4121094,1.71875,247,1.71875,1.936967
437.0,15.0,45.0,2.8886719,0.96875,247,0.96875,1.34404225
437.0,16.0,60.0,1.984375,0.875,247,0.875,1.271566
437.0,17.0,75.0,1.7285156,0.875,247,0.875,1.15039575
437.0,18.0,90.0,2.5410156,0.90625,247,0.90625,1.40754525
437.0,19.0,105.0,2.8730469,0.96875,247,0.96875,1.353643
437.0,20.0,120.0,3.03125,1.21875,247,1.21875,1.477135
437.0,21.0,135.0,3.6972656,2.21875,247,2.21875,2.3060625
437.0,22.0,150.0,4.875,3.96875,247,3.96875,3.8908765
437.0,23.0,165.0,6.810547,6.46875,247,6.46875,6.117623
437.0,24.0,180.0,6.15625,6.78125,247,6.78125,6.01678375
5.0,1.0,-165.0,2.2666016,4.34375,248,4.34375,3.5791345
5.0,2.0,-150.0,2.649414,4.3125,248,4.3125,3.6102585
5.0,3.0,-135.0,2.8642578,4.0625,248,4.0625,3.429413
5.0,4.0,-120.0,2.8271484,3.625,248,3.625,2.9724675
5.0,5.0,-105.0,2.8447266,3.09375,248,3.09375,2.4353275
5.0,6.0,-90.0,2.3652344,2.375,248,2.375,1.8156085
5.0,7.0,-75.0,1.8759766,1.59375,248,1.59375,1.135273
5.0,8.0,-60.0,1.2509766,0.84375,248,0.84375,0.52208
5.0,9.0,-45.0,0.6591797,0.25,248,0.25,0.13911675
5.0,10.0,-30.0,0.27148438,0.0,248,0.0,0.01838575
5.0,11.0,-15.0,0.06933594,0.03125,248,0.03125,0.01738175
5.0,12.0,0.0,0.0,0.09375,248,0.09375,0.0
5.0,13.0,15.0,0.06738281,0.03125,248,0.03125,0.01650325
5.0,14.0,30.0,0.2705078,0.0,248,0.0,0.01838575
5.0,15.0,45.0,0.66308594,0.25,248,0.25,0.13773625
5.0,16.0,60.0,1.2509766,0.84375,248,0.84375,0.52208
5.0,17.0,75.0,1.8642578,1.59375,248,1.59375,1.13533575
5.0,18.0,90.0,2.3759766,2.375,248,2.375,1.816738
5.0,19.0,105.0,2.850586,3.09375,248,3.09375,2.4360805
5.0,20.0,120.0,2.8251953,3.625,248,3.625,2.97184
5.0,21.0,135.0,2.866211,4.0625,248,4.0625,3.42972675
5.0,22.0,150.0,2.6503906,4.3125,248,4.3125,3.60831325
5.0,23.0,165.0,2.274414,4.34375,248,4.34375,3.581017
5.0,24.0,180.0,2.133789,4.28125,248,4.28125,3.4772285
372.0,1.0,-165.0,0.0146484375,0.03125,249,0.03125,0.0006275
372.0,2.0,-150.0,0.0,0.34375,249,0.34375,0.14614475
372.0,3.0,-135.0,0.39746094,1.125,249,1.125,0.72037
372.0,4.0,-120.0,1.2548828,2.3125,249,2.3125,1.669401
372.0,5.0,-105.0,2.1865234,3.46875,249,3.46875,2.5703655
372.0,6.0,-90.0,2.506836,3.9375,249,3.9375,2.922644
372.0,7.0,-75.0,2.2128906,3.4375,249,3.4375,2.53177425
372.0,8.0,-60.0,1.2734375,2.3125,249,2.3125,1.64335975
372.0,9.0,-45.0,0.4033203,1.125,249,1.125,0.71641675
372.0,10.0,-30.0,0.0,0.34375,249,0.34375,0.1467095
372.0,11.0,-15.0,0.009765625,0.03125,249,0.03125,0.0
372.0,12.0,0.0,0.13769531,0.0,249,0.0,0.026104
372.0,13.0,15.0,0.0107421875,0.03125,249,0.03125,0.00056475
372.0,14.0,30.0,0.0,0.34375,249,0.34375,0.1467095
372.0,15.0,45.0,0.4013672,1.125,249,1.125,0.71691875
372.0,16.0,60.0,1.2734375,2.3125,249,2.3125,1.6429205
372.0,17.0,75.0,2.2128906,3.4375,249,3.4375,2.531837
372.0,18.0,90.0,2.506836,3.9375,249,3.9375,2.92270675
372.0,19.0,105.0,2.1845703,3.46875,249,3.46875,2.569989
372.0,20.0,120.0,1.2548828,2.3125,249,2.3125,1.6695265
372.0,21.0,135.0,0.39648438,1.125,249,1.125,0.7207465
372.0,22.0,150.0,0.0009765625,0.34375,249,0.34375,0.14589375
372.0,23.0,165.0,0.0146484375,0.03125,249,0.03125,0.00043925
372.0,24.0,180.0,0.1328125,0.0,249,0.0,0.026355
498.0,1.0,-165.0,1.0107422,0.953125,250,0.953125,0.6316415
498.0,2.0,-150.0,0.78271484,0.5625,250,0.5625,0.40592975
498.0,3.0,-135.0,0.3486328,0.171875,250,0.171875,0.14413675
498.0,4.0,-120.0,0.0,0.0,250,0.0,0.0
498.0,5.0,-105.0,0.107910156,0.140625,250,0.140625,0.02666875
498.0,6.0,-90.0,0.5571289,0.546875,250,0.546875,0.1928935
498.0,7.0,-75.0,0.9199219,1.203125,250,1.203125,0.51975825
498.0,8.0,-60.0,1.7929688,2.28125,250,2.28125,1.51484775
498.0,9.0,-45.0,3.159668,3.59375,250,3.59375,2.98821775
498.0,10.0,-30.0,3.9985352,4.15625,250,4.15625,3.82379675
498.0,11.0,-15.0,3.737793,3.9375,250,3.9375,3.558929
498.0,12.0,0.0,3.6733398,4.65625,250,4.65625,3.89520625
498.0,13.0,15.0,3.7294922,3.9375,250,3.9375,3.55346975
498.0,14.0,30.0,3.9970703,4.15625,250,4.15625,3.8241105
498.0,15.0,45.0,3.0683594,3.953125,250,3.953125,3.0186515
498.0,16.0,60.0,1.7929688,2.28125,250,2.28125,1.51484775
498.0,17.0,75.0,0.9189453,1.203125,250,1.203125,0.51957
498.0,18.0,90.0,0.55810547,0.546875,250,0.546875,0.1928935
498.0,19.0,105.0,0.107910156,0.140625,250,0.140625,0.02666875
498.0,20.0,120.0,0.0014648438,0.0,250,0.0,0.0
498.0,21.0,135.0,0.3491211,0.171875,250,0.171875,0.14413675
498.0,22.0,150.0,0.78271484,0.5625,250,0.5625,0.40592975
498.0,23.0,165.0,1.0117188,0.953125,250,0.953125,0.6316415
498.0,24.0,180.0,1.0571289,1.109375,250,1.109375,0.715852
228.0,1.0,-165.0,0.60839844,0.40625,251,0.40625,0.552451
228.0,2.0,-150.0,2.2167969,1.5625,251,1.5625,1.97066375
228.0,3.0,-135.0,4.3154297,3.09375,251,3.09375,3.6777775
228.0,4.0,-120.0,6.0,4.5,251,4.5,5.0733375
228.0,5.0,-105.0,6.254883,5.46875,251,5.46875,5.51641525
228.0,6.0,-90.0,5.5996094,5.34375,251,5.34375,5.18446775
228.0,7.0,-75.0,4.826172,4.875,251,4.875,4.78098525
228.0,8.0,-60.0,4.6083984,4.5625,251,4.5625,4.7420175
228.0,9.0,-45.0,4.966797,4.65625,251,4.65625,5.174114
228.0,10.0,-30.0,5.7373047,5.125,251,5.125,5.9786945
228.0,11.0,-15.0,6.7441406,5.9375,251,5.9375,7.0261175
228.0,12.0,0.0,6.982422,6.875,251,6.875,8.1054175
228.0,13.0,15.0,5.9433594,5.90625,251,5.90625,6.954206
228.0,14.0,30.0,5.163086,5.1875,251,5.1875,5.98076525
228.0,15.0,45.0,4.689453,4.8125,251,4.8125,5.3047595
228.0,16.0,60.0,4.5878906,4.78125,251,4.78125,5.02545925
228.0,17.0,75.0,5.0625,5.15625,251,5.15625,5.15233975
228.0,18.0,90.0,6.0166016,5.6875,251,5.6875,5.5811105
228.0,19.0,105.0,6.720703,5.625,251,5.625,5.86605825
228.0,20.0,120.0,6.125,4.5625,251,4.5625,5.155289
228.0,21.0,135.0,4.298828,3.125,251,3.125,3.68411525
228.0,22.0,150.0,2.2353516,1.625,251,1.625,1.96840475
228.0,23.0,165.0,0.640625,0.4375,251,0.4375,0.55276475
228.0,24.0,180.0,0.0,0.0,251,0.0,0.0
65.0,1.0,-165.0,0.5751953,0.4375,252,0.4375,0.5370145
65.0,2.0,-150.0,2.2109375,1.59375,252,1.59375,1.93690425
65.0,3.0,-135.0,4.270508,3.0625,252,3.0625,3.60643075
65.0,4.0,-120.0,6.227539,4.5,252,4.5,5.05633225
65.0,5.0,-105.0,6.7382812,5.5625,252,5.5625,5.756685
65.0,6.0,-90.0,6.024414,5.65625,252,5.65625,5.48165175
65.0,7.0,-75.0,4.973633,5.125,252,5.125,5.0028065
65.0,8.0,-60.0,4.430664,4.6875,252,4.6875,4.8446765
65.0,9.0,-45.0,4.671875,4.46875,252,4.46875,5.006446
65.0,10.0,-30.0,5.3291016,4.9375,252,4.9375,5.751916
65.0,11.0,-15.0,6.2714844,5.71875,252,5.71875,6.7713525
65.0,12.0,0.0,6.5214844,6.5625,252,6.5625,7.8044685
65.0,13.0,15.0,6.290039,5.71875,252,5.71875,6.76639525
65.0,14.0,30.0,5.3222656,4.9375,252,4.9375,5.75222975
65.0,15.0,45.0,4.669922,4.46875,252,4.46875,5.00726175
65.0,16.0,60.0,4.430664,4.6875,252,4.6875,4.8446765
65.0,17.0,75.0,4.9716797,5.125,252,5.125,5.00148875
65.0,18.0,90.0,6.0126953,5.65625,252,5.65625,5.47763575
65.0,19.0,105.0,6.745117,5.5625,252,5.5625,5.75900675
65.0,20.0,120.0,6.2304688,4.5,252,4.5,5.05532825
65.0,21.0,135.0,4.2617188,3.0625,252,3.0625,3.604109
65.0,22.0,150.0,2.209961,1.59375,252,1.59375,1.9368415
65.0,23.0,165.0,0.5830078,0.4375,252,0.4375,0.53808125
65.0,24.0,180.0,0.0,0.0,252,0.0,0.0
183.0,1.0,-165.0,0.3310547,0.53125,253,0.53125,0.52214275
183.0,2.0,-150.0,1.4677734,1.875,253,1.875,1.78580225
183.0,3.0,-135.0,3.0,3.25,253,3.25,3.30234425
183.0,4.0,-120.0,3.413086,4.0625,253,4.0625,4.21297225
183.0,5.0,-105.0,2.6445312,3.15625,253,3.15625,3.06038025
183.0,6.0,-90.0,1.3955078,1.78125,253,1.78125,1.570005
183.0,7.0,-75.0,0.3544922,0.5,253,0.5,0.3914345
183.0,8.0,-60.0,0.005859375,0.0,253,0.0,0.006024
183.0,9.0,-45.0,0.39257812,0.53125,253,0.53125,0.532371
183.0,10.0,-30.0,1.5419922,1.875,253,1.875,1.793144
183.0,11.0,-15.0,3.0039062,3.25,253,3.25,3.319977
183.0,12.0,0.0,3.4482422,4.125,253,4.125,4.323726
